"TOTAL_DESC_ID","PROGRAM_ID","AMOUNT"
"14","790","926827.0"
"17","790","938832.0"
"18","790","942232.0"
"19","790","903174.0"
"13","793","6473.0"
"14","793","6478.0"
"17","793","6541.0"
"18","793","6624.0"
"19","793","6712.0"
"13","794","38479.0"
"14","794","36991.0"
"15","794","37815.0"
"16","794","37820.0"
"3","794","37825.0"
"13","801","23533.0"
"14","801","24960.0"
"15","801","25515.0"
"16","801","26506.0"
"3","801","27622.0"
"13","802","10085.0"
"14","802","10697.0"
"15","802","10935.0"
"16","802","11360.0"
"3","802","11838.0"
"13","806","8087.0"
"14","806","8807.0"
"15","806","8297.0"
"16","806","8986.0"
"3","806","8675.0"
"13","807","34854.0"
"14","807","35525.0"
"15","807","34305.0"
"16","807","33481.0"
"3","807","33678.0"
"13","808","911217.0"
"14","808","963141.0"
"15","808","920549.0"
"16","808","864747.0"
"3","808","891807.0"
"13","809","285984.0"
"14","809","286925.0"
"15","809","288713.0"
"16","809","289086.0"
"3","809","295808.0"
"13","810","286536.0"
"14","810","293672.0"
"15","810","294895.0"
"16","810","274799.0"
"3","810","308624.0"
"13","811","63310.0"
"14","811","54915.0"
"15","811","48796.0"
"16","811","48796.0"
"3","811","50321.0"
"13","812","94161.0"
"14","812","92700.0"
"15","812","90888.0"
"16","812","88903.0"
"3","812","90843.0"
"13","813","281499.0"
"14","813","279819.0"
"15","813","277476.0"
"16","813","282231.0"
"3","813","281150.0"
"13","816","6071.0"
"14","816","5408.0"
"17","816","5346.0"
"18","816","5356.0"
"19","816","5385.0"
"13","817","140946.0"
"14","817","133347.0"
"15","817","140462.0"
"16","817","139655.0"
"3","817","152300.0"
"13","818","21908.0"
"20","818","21106.0"
"21","818","21345.0"
"22","818","21178.0"
"23","818","20982.0"
"31","819","300162.0"
"32","819","301825.0"
"33","819","299686.0"
"34","819","294021.0"
"35","819","291534.0"
"31","820","82814.0"
"32","820","76745.0"
"33","820","75860.0"
"34","820","74342.0"
"35","820","74384.0"
"13","821","16869.0"
"14","821","17825.0"
"15","821","18911.0"
"16","821","19466.0"
"3","821","20035.0"
"13","822","19899.0"
"14","822","20209.0"
"15","822","20603.0"
"16","822","21082.0"
"3","822","21637.0"
"13","823","13020.0"
"14","823","12473.0"
"15","823","12357.0"
"16","823","12338.0"
"3","823","12368.0"
"13","824","175692.0"
"14","824","176340.0"
"15","824","177365.0"
"16","824","180491.0"
"3","824","183536.0"
"13","825","186524.0"
"14","825","183907.0"
"15","825","181878.0"
"16","825","183364.0"
"3","825","180495.0"
"13","826","23725.0"
"14","826","20538.0"
"15","826","15408.0"
"16","826","39870.0"
"3","826","59415.0"
"13","827","17394.0"
"14","827","14889.0"
"15","827","14426.0"
"16","827","9344.0"
"3","827","6292.0"
"13","828","5.8236127E7"
"14","828","6.1264511E7"
"15","828","6.4528803E7"
"16","828","6.7893732E7"
"3","828","7.0922026E7"
"13","829","1.7195914E7"
"14","829","1.7911602E7"
"15","829","1.8922838E7"
"16","829","1.9986677E7"
"3","829","2.110578E7"
"13","830","1455484.0"
"14","830","1476079.0"
"15","830","1499106.0"
"16","830","1522492.0"
"3","830","1547537.0"
"13","831","1439973.0"
"14","831","1486860.0"
"15","831","1515646.0"
"16","831","949477.0"
"3","831","185468.0"
"13","832","1324052.0"
"14","832","1342589.0"
"15","832","1362727.0"
"16","832","1383168.0"
"3","832","1405299.0"
"13","833","1.0715715E7"
"14","833","1.2513008E7"
"15","833","1.1204777E7"
"16","833","9325516.0"
"3","833","5511951.0"
"13","835","5662.0"
"14","835","5592.0"
"15","835","5595.0"
"16","835","5520.0"
"3","835","5490.0"
"36","836","45263.0"
"37","836","44297.0"
"16","836","44411.0"
"3","836","43904.0"
"4","836","44661.0"
"36","837","812471.0"
"37","837","953601.0"
"16","837","1118915.0"
"3","837","692815.0"
"4","837","675285.0"
"36","844","98310.0"
"37","844","77803.0"
"16","844","74870.0"
"3","844","66832.0"
"4","844","67122.0"
"36","856","961990.0"
"37","856","972571.0"
"16","856","1000121.0"
"3","856","997083.0"
"4","856","988115.0"
"36","857","54756.0"
"37","857","53064.0"
"16","857","51802.0"
"3","857","44166.0"
"4","857","44392.0"
"36","863","714895.0"
"37","863","712957.0"
"16","863","702598.0"
"3","863","655820.0"
"4","863","655086.0"
"36","867","714895.0"
"37","867","712957.0"
"16","867","702598.0"
"3","867","655820.0"
"4","867","655086.0"
"36","869","812471.0"
"37","869","953601.0"
"16","869","1118915.0"
"3","869","692815.0"
"4","869","675285.0"
"36","876","98310.0"
"37","876","77803.0"
"16","876","74870.0"
"3","876","66832.0"
"4","876","67122.0"
"36","888","961990.0"
"37","888","972571.0"
"16","888","1000121.0"
"3","888","997083.0"
"4","888","988115.0"
"36","889","54756.0"
"37","889","53064.0"
"16","889","51802.0"
"3","889","44166.0"
"4","889","44392.0"
"36","893","43690.0"
"37","893","58900.0"
"16","893","55962.0"
"3","893","65826.0"
"4","893","49223.0"
"36","894","38470.0"
"37","894","39080.0"
"16","894","47247.0"
"3","894","38287.0"
"4","894","39743.0"
"36","895","24113.0"
"37","895","22521.0"
"16","895","25115.0"
"3","895","19702.0"
"4","895","18703.0"
"36","896","31066.0"
"37","896","35872.0"
"16","896","34028.0"
"3","896","32645.0"
"4","896","33564.0"
"36","897","222691.0"
"37","897","215850.0"
"16","897","212800.0"
"3","897","214009.0"
"4","897","215029.0"
"36","898","160274.0"
"37","898","177412.0"
"16","898","180180.0"
"3","898","157091.0"
"4","898","137398.0"
"36","899","28981.0"
"37","899","30244.0"
"16","899","26418.0"
"3","899","26379.0"
"4","899","22710.0"
"36","906","995679.0"
"37","906","1024726.0"
"16","906","1046985.0"
"3","906","1025530.0"
"4","906","1003117.0"
"36","907","259131.0"
"37","907","214922.0"
"16","907","180323.0"
"3","907","171919.0"
"4","907","169952.0"
"36","908","114846.0"
"37","908","97504.0"
"16","908","98234.0"
"3","908","99481.0"
"4","908","99508.0"
"36","909","43021.0"
"37","909","44184.0"
"16","909","44861.0"
"3","909","44861.0"
"4","909","43323.0"
"38","922","953506.0"
"39","922","939570.0"
"34","922","919934.0"
"40","922","934138.0"
"41","922","955608.0"
"38","923","174793.0"
"39","923","178221.0"
"34","923","180848.0"
"40","923","183698.0"
"41","923","186956.0"
"38","924","42055.0"
"42","924","45172.0"
"34","924","42701.0"
"40","924","43318.0"
"41","924","43459.0"
"38","925","33128.0"
"42","925","33827.0"
"34","925","73283.0"
"40","925","74425.0"
"41","925","74691.0"
"38","926","18695.0"
"39","926","17323.0"
"34","926","17229.0"
"40","926","15630.0"
"41","926","15699.0"
"38","927","30841.0"
"42","927","31664.0"
"34","927","32199.0"
"40","927","32301.0"
"41","927","32416.0"
"38","928","36688.0"
"42","928","36816.0"
"34","928","38050.0"
"40","928","38736.0"
"41","928","38542.0"
"38","930","684399.0"
"42","930","679719.0"
"34","930","667961.0"
"40","930","648682.0"
"41","930","638404.0"
"38","931","32916.0"
"42","931","33535.0"
"34","931","33984.0"
"40","931","34395.0"
"41","931","34235.0"
"38","932","51239.0"
"39","932","51123.0"
"34","932","51240.0"
"40","932","51348.0"
"41","932","50716.0"
"38","933","76037.0"
"39","933","75603.0"
"34","933","75221.0"
"40","933","74290.0"
"41","933","69399.0"
"38","934","54763.0"
"42","934","57082.0"
"34","934","57888.0"
"40","934","58562.0"
"41","934","54933.0"
"38","935","15485.0"
"39","935","15881.0"
"34","935","16322.0"
"40","935","16737.0"
"41","935","16900.0"
"38","936","18410.0"
"42","936","17241.0"
"34","936","17684.0"
"40","936","16065.0"
"41","936","15187.0"
"38","937","311517.0"
"42","937","306197.0"
"34","937","297944.0"
"40","937","285030.0"
"41","937","289979.0"
"38","938","76745.0"
"42","938","75487.0"
"34","938","73759.0"
"40","938","73729.0"
"41","938","74982.0"
"38","939","93098.0"
"39","939","89840.0"
"34","939","90226.0"
"40","939","89904.0"
"41","939","90081.0"
"36","940","4742.0"
"37","940","6678.0"
"16","940","7032.0"
"3","940","7286.0"
"36","941","19509.0"
"37","941","17264.0"
"16","941","15698.0"
"3","941","15738.0"
"36","942","3013.0"
"37","942","3574.0"
"16","942","4300.0"
"3","942","4182.0"
"36","943","997.0"
"37","943","1047.0"
"16","943","1264.0"
"3","943","1304.0"
"36","944","25777.0"
"37","944","25453.0"
"16","944","25330.0"
"3","944","25332.0"
"4","944","25408.0"
"36","945","13411.0"
"37","945","13237.0"
"16","945","12861.0"
"36","946","482502.0"
"37","946","493858.0"
"16","946","494856.0"
"3","946","512711.0"
"4","946","523737.0"
"36","947","264428.0"
"37","947","266768.0"
"16","947","267334.0"
"3","947","276968.0"
"4","947","282927.0"
"36","948","4348.0"
"37","948","2940.0"
"16","948","3185.0"
"3","948","3084.0"
"4","948","3161.0"
"36","949","26262.0"
"37","949","25311.0"
"16","949","24913.0"
"3","949","24479.0"
"4","949","24306.0"
"36","950","40926.0"
"37","950","35521.0"
"16","950","35586.0"
"3","950","36348.0"
"4","950","35990.0"
"36","951","6921842.0"
"37","951","6996012.0"
"16","951","6900824.0"
"3","951","6930752.0"
"4","951","7049097.0"
"36","952","206866.0"
"37","952","202435.0"
"16","952","196047.0"
"3","952","188715.0"
"4","952","180441.0"
"36","953","420610.0"
"37","953","419728.0"
"16","953","435034.0"
"3","953","452431.0"
"4","953","499056.0"
"36","954","2686429.0"
"37","954","2219768.0"
"16","954","2430985.0"
"3","954","2548932.0"
"4","954","2711187.0"
"36","955","1777885.0"
"37","955","1943204.0"
"16","955","1939305.0"
"3","955","2016439.0"
"4","955","2097160.0"
"36","956","175584.0"
"37","956","178189.0"
"16","956","181025.0"
"3","956","184583.0"
"4","956","188268.0"
"36","957","56103.0"
"37","957","52832.0"
"16","957","49857.0"
"3","957","55032.0"
"4","957","52197.0"
"36","958","1169092.0"
"37","958","1211311.0"
"16","958","1189927.0"
"3","958","1142644.0"
"4","958","1133530.0"
"36","959","330944.0"
"37","959","357357.0"
"16","959","345703.0"
"3","959","350988.0"
"4","959","355613.0"
"36","960","3623185.0"
"37","960","3608735.0"
"36","961","3584220.0"
"37","961","3937565.0"
"16","961","27.0"
"3","961","14.0"
"4","961","14.0"
"16","962","8755068.0"
"3","962","9565605.0"
"4","962","1.0003857E7"
"36","963","6498273.0"
"37","963","7081298.0"
"16","963","7575902.0"
"3","963","8148436.0"
"4","963","8742958.0"
"36","964","1.0596622E7"
"37","964","1.1136228E7"
"16","964","1.1689944E7"
"3","964","1.2308599E7"
"4","964","1.2964518E7"
"36","965","111480.0"
"37","965","119529.0"
"16","965","114441.0"
"3","965","102756.0"
"4","965","73395.0"
"36","966","535.0"
"36","967","12899.0"
"37","967","13186.0"
"16","967","12411.0"
"3","967","12694.0"
"4","967","12576.0"
"36","968","39585.0"
"37","968","34167.0"
"16","968","34199.0"
"3","968","34328.0"
"4","968","35101.0"
"36","969","4939.0"
"37","969","4364.0"
"16","969","1979.0"
"3","969","1988.0"
"4","969","2000.0"
"36","970","44478.0"
"37","970","383489.0"
"16","970","390730.0"
"3","970","404487.0"
"4","970","421416.0"
"36","971","44478.0"
"37","971","383489.0"
"16","971","390730.0"
"3","971","404487.0"
"4","971","421417.0"
"36","972","1487853.0"
"37","972","1575282.0"
"16","972","1621484.0"
"3","972","1594555.0"
"4","972","1591710.0"
"36","973","393556.0"
"37","973","401151.0"
"16","973","400234.0"
"3","973","399209.0"
"4","973","397077.0"
"36","974","70331.0"
"37","974","72894.0"
"16","974","67313.0"
"3","974","66712.0"
"4","974","65866.0"
"36","975","83357.0"
"37","975","79062.0"
"16","975","79052.0"
"3","975","80839.0"
"4","975","82358.0"
"36","976","126209.0"
"37","976","121270.0"
"16","976","117003.0"
"3","976","115494.0"
"4","976","119935.0"
"37","977","6509.0"
"16","977","5809.0"
"3","977","3604.0"
"4","977","3625.0"
"36","978","20463.0"
"37","978","20659.0"
"16","978","21074.0"
"3","978","21524.0"
"4","978","22050.0"
"36","979","5945.0"
"37","979","5890.0"
"16","979","5604.0"
"3","979","5159.0"
"4","979","5223.0"
"36","980","293686.0"
"37","980","301695.0"
"16","980","237234.0"
"3","980","256473.0"
"4","980","138692.0"
"36","981","371173.0"
"37","981","377146.0"
"16","981","364264.0"
"3","981","354093.0"
"4","981","352352.0"
"36","982","3529.0"
"37","982","1465.0"
"36","983","53700.0"
"37","983","75659.0"
"16","983","83347.0"
"3","983","95161.0"
"4","983","103807.0"
"36","984","289883.0"
"37","984","297211.0"
"16","984","290757.0"
"3","984","302987.0"
"4","984","322475.0"
"36","986","80016.0"
"37","986","80308.0"
"16","986","79063.0"
"3","986","77222.0"
"4","986","73943.0"
"36","987","51979.0"
"37","987","63770.0"
"16","987","63401.0"
"3","987","63822.0"
"4","987","54489.0"
"36","988","51856.0"
"37","988","50615.0"
"16","988","41769.0"
"3","988","39695.0"
"4","988","40888.0"
"36","989","5174.0"
"37","989","2854.0"
"16","989","2261.0"
"3","989","2262.0"
"4","989","2320.0"
"36","990","306593.0"
"37","990","266638.0"
"16","990","243735.0"
"3","990","261584.0"
"4","990","141059.0"
"36","991","479075.0"
"37","991","430964.0"
"16","991","370864.0"
"3","991","365634.0"
"4","991","295684.0"
"36","992","47429.0"
"37","992","61305.0"
"16","992","56269.0"
"3","992","57497.0"
"4","992","56357.0"
"36","993","52194.0"
"37","993","64189.0"
"16","993","57557.0"
"3","993","63457.0"
"4","993","63532.0"
"36","994","42604.0"
"37","994","37788.0"
"16","994","36933.0"
"3","994","35299.0"
"4","994","34879.0"
"36","995","53117.0"
"37","995","50596.0"
"16","995","50248.0"
"3","995","51627.0"
"4","995","53345.0"
"36","996","61776.0"
"37","996","62755.0"
"16","996","61633.0"
"3","996","62450.0"
"4","996","62075.0"
"36","997","179459.0"
"37","997","176972.0"
"16","997","164896.0"
"3","997","172688.0"
"4","997","211740.0"
"36","998","63174.0"
"37","998","65810.0"
"16","998","59345.0"
"3","998","57870.0"
"4","998","57407.0"
"36","999","18318.0"
"37","999","18463.0"
"16","999","19689.0"
"3","999","20719.0"
"4","999","21645.0"
"36","1000","397853.0"
"37","1000","151485.0"
"16","1000","430936.0"
"3","1000","134848.0"
"4","1000","169269.0"
"36","1001","114688.0"
"37","1001","106576.0"
"16","1001","100495.0"
"3","1001","100794.0"
"4","1001","101736.0"
"36","1002","56923.0"
"37","1002","69720.0"
"16","1002","74087.0"
"3","1002","75755.0"
"4","1002","77772.0"
"36","1003","2075.0"
"37","1003","2717.0"
"16","1003","3335.0"
"3","1003","4772.0"
"4","1003","6305.0"
"36","1004","516092.0"
"37","1004","461468.0"
"16","1004","466739.0"
"3","1004","471842.0"
"4","1004","474636.0"
"36","1005","24053.0"
"37","1005","31294.0"
"16","1005","28066.0"
"3","1005","27380.0"
"4","1005","27263.0"
"36","1006","31855.0"
"37","1006","20451.0"
"16","1006","16308.0"
"3","1006","13203.0"
"4","1006","13199.0"
"36","1007","102088.0"
"37","1007","134382.0"
"16","1007","106163.0"
"3","1007","99403.0"
"4","1007","98956.0"
"36","1008","108273.0"
"37","1008","150840.0"
"16","1008","155307.0"
"3","1008","159731.0"
"4","1008","164404.0"
"36","1009","209035.0"
"37","1009","73985.0"
"16","1009","69032.0"
"3","1009","65125.0"
"4","1009","53158.0"
"36","1010","16758.0"
"37","1010","26812.0"
"16","1010","26745.0"
"3","1010","26672.0"
"4","1010","26742.0"
"36","1011","8990307.0"
"37","1011","8008855.0"
"16","1011","8195588.0"
"3","1011","8364674.0"
"4","1011","8494563.0"
"36","1012","448960.0"
"37","1012","699796.0"
"16","1012","3437828.0"
"3","1012","1804003.0"
"4","1012","1742762.0"
"36","1013","84487.0"
"37","1013","87804.0"
"16","1013","86585.0"
"3","1013","86308.0"
"4","1013","86155.0"
"36","1014","21388.0"
"37","1014","75979.0"
"16","1014","76824.0"
"3","1014","82052.0"
"4","1014","78954.0"
"36","1015","126344.0"
"37","1015","128468.0"
"16","1015","127550.0"
"3","1015","129594.0"
"4","1015","134033.0"
"36","1016","259347.0"
"37","1016","274701.0"
"16","1016","283990.0"
"3","1016","291788.0"
"4","1016","299449.0"
"36","1017","86449.0"
"37","1017","91566.0"
"16","1017","94662.0"
"3","1017","97262.0"
"4","1017","99816.0"
"36","1018","140113.0"
"37","1018","141018.0"
"16","1018","140687.0"
"3","1018","138400.0"
"4","1018","137900.0"
"36","1019","232500.0"
"37","1019","227499.0"
"16","1019","226997.0"
"3","1019","225102.0"
"4","1019","224088.0"
"36","1020","140113.0"
"37","1020","141018.0"
"16","1020","140687.0"
"3","1020","138400.0"
"4","1020","137900.0"
"36","1021","13218.0"
"37","1021","12770.0"
"16","1021","12728.0"
"3","1021","12724.0"
"4","1021","12769.0"
"36","1034","180372.0"
"37","1034","166935.0"
"16","1034","163501.0"
"3","1034","164386.0"
"4","1034","176605.0"
"36","1035","180372.0"
"37","1035","166935.0"
"16","1035","163801.0"
"3","1035","164386.0"
"4","1035","176605.0"
"36","1036","36406.0"
"37","1036","47227.0"
"43","1036","41528.0"
"44","1036","39021.0"
"45","1036","50220.0"
"36","1037","30728.0"
"37","1037","21647.0"
"43","1037","19635.0"
"44","1037","20096.0"
"45","1037","20524.0"
"36","1038","184840.0"
"37","1038","231112.0"
"43","1038","215358.0"
"36","1039","60386.0"
"37","1039","61474.0"
"16","1039","60699.0"
"3","1039","60088.0"
"4","1039","59436.0"
"36","1040","26273.0"
"37","1040","25121.0"
"43","1040","25122.0"
"44","1040","25236.0"
"45","1040","25407.0"
"36","1041","14179.0"
"37","1041","17229.0"
"43","1041","13753.0"
"44","1041","13703.0"
"45","1041","13758.0"
"36","1042","295787.0"
"37","1042","296787.0"
"16","1042","259312.0"
"3","1042","239338.0"
"4","1042","240353.0"
"36","1043","29993.0"
"37","1043","30353.0"
"43","1043","31465.0"
"44","1043","31616.0"
"45","1043","29989.0"
"36","1044","19346.0"
"37","1044","19130.0"
"43","1044","19232.0"
"44","1044","19240.0"
"45","1044","19348.0"
"36","1045","2.2228066E7"
"37","1045","2.3017529E7"
"43","1045","2.4177066E7"
"44","1045","2.5848094E7"
"45","1045","2.729132E7"
"36","1046","525254.0"
"37","1046","538837.0"
"43","1046","565876.0"
"44","1046","591776.0"
"45","1046","609017.0"
"36","1047","1.2057011E7"
"37","1047","1.1800865E7"
"43","1047","1.1641092E7"
"44","1047","1.1671157E7"
"45","1047","1.1332921E7"
"36","1048","6069869.0"
"37","1048","6189013.0"
"43","1048","6324348.0"
"44","1048","6469319.0"
"45","1048","6630726.0"
"36","1049","99926.0"
"37","1049","102075.0"
"43","1049","88121.0"
"44","1049","92751.0"
"45","1049","97885.0"
"36","1050","334541.0"
"37","1050","348490.0"
"43","1050","361692.0"
"44","1050","372772.0"
"45","1050","390409.0"
"36","1051","78798.0"
"37","1051","80960.0"
"43","1051","77247.0"
"44","1051","76397.0"
"45","1051","76290.0"
"36","1052","363679.0"
"37","1052","369305.0"
"43","1052","372881.0"
"44","1052","389301.0"
"45","1052","396088.0"
"36","1053","735896.0"
"37","1053","800212.0"
"43","1053","853102.0"
"44","1053","611175.0"
"45","1053","595283.0"
"36","1054","824935.0"
"37","1054","906092.0"
"43","1054","919734.0"
"44","1054","955512.0"
"45","1054","992376.0"
"36","1055","1328430.0"
"37","1055","1336305.0"
"43","1055","1304477.0"
"44","1055","1295230.0"
"45","1055","1344222.0"
"36","1056","425582.0"
"37","1056","450028.0"
"43","1056","413323.0"
"44","1056","415638.0"
"45","1056","419307.0"
"36","1057","425038.0"
"37","1057","422758.0"
"43","1057","453363.0"
"44","1057","349844.0"
"45","1057","326937.0"
"36","1058","375214.0"
"37","1058","354133.0"
"43","1058","367746.0"
"44","1058","367785.0"
"45","1058","373267.0"
"36","1059","157278.0"
"37","1059","46764.0"
"43","1059","47059.0"
"44","1059","44487.0"
"45","1059","45571.0"
"36","1061","241914.0"
"37","1061","252001.0"
"43","1061","253695.0"
"44","1061","261653.0"
"45","1061","263851.0"
"36","1062","4126995.0"
"37","1062","4649813.0"
"43","1062","5515060.0"
"44","1062","6017738.0"
"45","1062","6439718.0"
"36","1063","1.1496951E7"
"37","1063","1.2058747E7"
"43","1063","1.2708667E7"
"44","1063","1.3570362E7"
"45","1063","1.4314432E7"
"36","1064","186127.0"
"37","1064","160690.0"
"43","1064","162840.0"
"44","1064","164126.0"
"45","1064","165832.0"
"36","1065","26723.0"
"37","1065","26881.0"
"43","1065","22597.0"
"44","1065","22593.0"
"45","1065","20288.0"
"36","1066","178065.0"
"37","1066","179685.0"
"43","1066","178059.0"
"44","1066","180136.0"
"45","1066","182774.0"
"36","1067","127394.0"
"37","1067","134770.0"
"43","1067","131488.0"
"44","1067","118988.0"
"45","1067","105893.0"
"36","1068","351186.0"
"37","1068","326935.0"
"43","1068","322379.0"
"44","1068","322164.0"
"45","1068","320958.0"
"36","1069","850567.0"
"37","1069","985349.0"
"43","1069","1130731.0"
"44","1069","1357051.0"
"45","1069","1674432.0"
"36","1070","53723.0"
"37","1070","65006.0"
"43","1070","13318.0"
"44","1070","10431.0"
"45","1070","10482.0"
"36","1071","46099.0"
"37","1071","49048.0"
"43","1071","22590.0"
"44","1071","3590.0"
"45","1071","3585.0"
"36","1072","9608.0"
"37","1072","9020.0"
"43","1072","8923.0"
"44","1072","8766.0"
"45","1072","9101.0"
"36","1073","22397.0"
"37","1073","24374.0"
"43","1073","24395.0"
"44","1073","24834.0"
"45","1073","25373.0"
"36","1074","23177.0"
"37","1074","23233.0"
"43","1074","24151.0"
"44","1074","24115.0"
"45","1074","24092.0"
"36","1075","1145221.0"
"37","1075","1208704.0"
"43","1075","1289449.0"
"44","1075","1373588.0"
"45","1075","1493784.0"
"36","1076","4858.0"
"37","1076","5897.0"
"43","1076","5428.0"
"44","1076","5627.0"
"45","1076","4305.0"
"36","1077","926820.0"
"37","1077","938138.0"
"43","1077","939103.0"
"44","1077","899096.0"
"45","1077","915951.0"
"36","1078","6478.0"
"37","1078","6476.0"
"43","1078","6513.0"
"44","1078","6580.0"
"45","1078","6653.0"
"36","1079","49701.0"
"37","1079","47974.0"
"43","1079","48561.0"
"44","1079","49401.0"
"45","1079","50084.0"
"36","1080","5152.0"
"37","1080","5248.0"
"43","1080","5045.0"
"44","1080","5130.0"
"45","1080","5251.0"
"36","1081","3731939.0"
"46","1081","3949504.0"
"16","1081","3527099.0"
"3","1081","3355990.0"
"4","1081","3190331.0"
"36","1082","577538.0"
"46","1082","583153.0"
"16","1082","512355.0"
"3","1082","515019.0"
"4","1082","529620.0"
"36","1083","1989447.0"
"46","1083","2028087.0"
"16","1083","2035724.0"
"3","1083","2067054.0"
"4","1083","2101651.0"
"36","1095","67316.0"
"37","1095","67618.0"
"16","1095","68065.0"
"3","1095","68447.0"
"4","1095","69006.0"
"36","1096","370912.0"
"37","1096","345660.0"
"16","1096","347112.0"
"3","1096","353815.0"
"4","1096","366881.0"
"36","1097","1167973.0"
"37","1097","1147427.0"
"16","1097","1207165.0"
"3","1097","1239082.0"
"4","1097","1250280.0"
"36","1098","177078.0"
"37","1098","202020.0"
"16","1098","196374.0"
"3","1098","194233.0"
"4","1098","194740.0"
"36","1099","21599.0"
"37","1099","24725.0"
"16","1099","18454.0"
"3","1099","11216.0"
"4","1099","3960.0"
"36","1100","198476.0"
"37","1100","206141.0"
"16","1100","208201.0"
"3","1100","191754.0"
"4","1100","167380.0"
"36","1101","194439.0"
"37","1101","207941.0"
"16","1101","246141.0"
"3","1101","273544.0"
"4","1101","276734.0"
"36","1102","505952.0"
"37","1102","506134.0"
"16","1102","475896.0"
"3","1102","461943.0"
"4","1102","452829.0"
"36","1103","194439.0"
"37","1103","207941.0"
"16","1103","246141.0"
"3","1103","273544.0"
"4","1103","276734.0"
"36","1104","588205.0"
"37","1104","692836.0"
"16","1104","813851.0"
"3","1104","785743.0"
"4","1104","683290.0"
"36","1105","505952.0"
"37","1105","506134.0"
"16","1105","475896.0"
"3","1105","461943.0"
"4","1105","452829.0"
"36","1109","588205.0"
"37","1109","692836.0"
"16","1109","813851.0"
"3","1109","785743.0"
"4","1109","683290.0"
"36","1110","197062.0"
"37","1110","193652.0"
"16","1110","193418.0"
"3","1110","194052.0"
"4","1110","201901.0"
"36","1111","7904.0"
"37","1111","7543.0"
"16","1111","7534.0"
"3","1111","7559.0"
"4","1111","7864.0"
"36","1112","7520.0"
"37","1112","6808.0"
"16","1112","6800.0"
"3","1112","6822.0"
"4","1112","7098.0"
"36","1113","6111.0"
"37","1113","8504.0"
"16","1113","9495.0"
"3","1113","10329.0"
"4","1113","10865.0"
"36","1114","36991.0"
"37","1114","32373.0"
"16","1114","37820.0"
"3","1114","37825.0"
"4","1114","37825.0"
"36","1129","24345.0"
"37","1129","28282.0"
"16","1129","27189.0"
"3","1129","27256.0"
"4","1129","27251.0"
"36","1130","322.0"
"37","1130","320.0"
"16","1130","313.0"
"3","1130","319.0"
"4","1130","323.0"
"36","1131","24345.0"
"37","1131","28282.0"
"16","1131","27189.0"
"3","1131","27256.0"
"4","1131","27251.0"
"36","1132","322.0"
"37","1132","320.0"
"16","1132","313.0"
"3","1132","319.0"
"4","1132","323.0"
"36","1133","153746.0"
"37","1133","161656.0"
"16","1133","161690.0"
"3","1133","162045.0"
"4","1133","162852.0"
"36","1134","40396.0"
"37","1134","39159.0"
"16","1134","39310.0"
"3","1134","39403.0"
"4","1134","39493.0"
"36","1135","57481.0"
"37","1135","58582.0"
"16","1135","58341.0"
"3","1135","58475.0"
"4","1135","58579.0"
"36","1136","47337.0"
"37","1136","43069.0"
"16","1136","42366.0"
"3","1136","42237.0"
"4","1136","42317.0"
"36","1137","31205.0"
"37","1137","33887.0"
"16","1137","33249.0"
"3","1137","33167.0"
"4","1137","33232.0"
"36","1138","41731.0"
"37","1138","42979.0"
"16","1138","41678.0"
"3","1138","40867.0"
"4","1138","40723.0"
"36","1139","64404.0"
"37","1139","65369.0"
"16","1139","66611.0"
"3","1139","67676.0"
"4","1139","68759.0"
"36","1144","58930.0"
"37","1144","76618.0"
"16","1144","65763.0"
"3","1144","69743.0"
"4","1144","72329.0"
"36","1146","35171.0"
"37","1146","40171.0"
"16","1146","26468.0"
"3","1146","26017.0"
"4","1146","25709.0"
"36","1148","25329.0"
"37","1148","25800.0"
"16","1148","26594.0"
"3","1148","27558.0"
"4","1148","28301.0"
"36","1149","10856.0"
"37","1149","11058.0"
"16","1149","11398.0"
"3","1149","11810.0"
"4","1149","12129.0"
"36","1150","14924.0"
"37","1150","15036.0"
"16","1150","14530.0"
"3","1150","14879.0"
"4","1150","14953.0"
"36","1151","945872.0"
"37","1151","911164.0"
"16","1151","861929.0"
"3","1151","894094.0"
"4","1151","906055.0"
"36","1152","284925.0"
"37","1152","285755.0"
"16","1152","286600.0"
"3","1152","293063.0"
"4","1152","296477.0"
"36","1153","296722.0"
"37","1153","301183.0"
"16","1153","281634.0"
"3","1153","278662.0"
"4","1153","295595.0"
"36","1154","58196.0"
"37","1154","47442.0"
"16","1154","48396.0"
"3","1154","49921.0"
"4","1154","50625.0"
"36","1155","90700.0"
"37","1155","89361.0"
"16","1155","87858.0"
"3","1155","89576.0"
"4","1155","90561.0"
"37","1156","13000.0"
"16","1156","15000.0"
"3","1156","12000.0"
"4","1156","10000.0"
"36","1157","288103.0"
"37","1157","273582.0"
"16","1157","273851.0"
"3","1157","274228.0"
"4","1157","279655.0"
"36","1159","168986.0"
"37","1159","236380.0"
"16","1159","186942.0"
"3","1159","148274.0"
"4","1159","136523.0"
"36","1160","47607.0"
"37","1160","47886.0"
"16","1160","47363.0"
"3","1160","46996.0"
"4","1160","47225.0"
"36","1193","4396.0"
"37","1193","4347.0"
"16","1193","4325.0"
"3","1193","4329.0"
"4","1193","4347.0"
"36","1194","621871.0"
"37","1194","430803.0"
"16","1194","400653.0"
