"ID","PORTFOLIO_ID","DEPT_ID","AGENCY_ID","BUDGET_YEAR","FILE"
"210",,,"157","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Communication and the Arts 2016-17 PBS.xlsx"
"211",,,"4","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/CRDC 2016-17 PBS.XLSX"
"212",,,"158","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/CrimTrac 2016-17 PBS.xlsx"
"213",,,"55","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/CSC 2016-17 PBS.xlsx"
"214",,,"97","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/CSIRO 2016-17 PBS.xlsx"
"215",,,"38","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Defence 2016-17 PBS.xls"
"216",,,"159","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DHA 2016-17 PBS.xlsx"
"217",,,"160","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DHOR 2016-17 PBS.xlsx"
"218",,,"86","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DHS 2016-17 PBS.xlsx"
"219",,,"161","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DIBP 2016-17 PBS.xlsx"
"220",,,"162","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DIRD 2016-17 PBS.xlsx"
"221",,,"50","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DNP 2016-17 PBS.xlsx"
"222",,,"5","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DoAWR 2016-17 PBS.XLSX"
"223",,,"110","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DPS 2016-17 PBS.xlsx"
"224",,,"129","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DSS 2016-17 PBS.XLSX"
"225",,,"163","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DTO 2016-17 PBS.xlsx"
"226",,,"147","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/DVA 2016-17 PBS.xlsx"
"227",,,"164","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Education and Training 2016-17 PBS.xlsx"
"228",,,"165","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Employment 2016-17 PBS.xlsx"
"229",,,"166","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Environment 2016-17 PBS.xlsx"
"230",,,"167","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Federal Court 2016-17 PBS.xlsx"
"231",,,"56","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FFMA 2016-17 PBS.xlsx"
"232",,,"168","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Finance 2016-17 PBS.xlsx"
"233",,,"169","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Foreign Affairs and Trade 2016-17 PBS.xlsx"
"234",,,"6","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FRDC 2016-17 PBS.XLSX"
"235",,,"72","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FSANZ 2016-17 PBS.xlsx"
"236",,,"170","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FWBII 2016-17 PBS.xlsx"
"237",,,"106","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FWC 2016-17 PBS.xlsx"
"238",,,"171","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/FWO 2016-17 PBS.xlsx"
"239",,,"99","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/GA 2016-17 PBS.xlsx"
"240",,,"52","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/GBRMPA 2016-17 PBS.xlsx"
"241",,,"7","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/GRDC 2016-17 PBS.XLSX"
"242",,,"73","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Health 2016-17 PBS.xls"
"243",,,"172","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/High Court 2016-17 PBS.xlsx"
"244",,,"91","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/IA 2016-17 PBS.xlsx"
"245",,,"119","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/IBA 2016-17 PBS.xlsx"
"246",,,"141","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/IGT 2016-17 PBS.xlsx"
"247",,,"74","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/IHPA 2016-17 PBS.xlsx"
"248",,,"120","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/ILC 2016-17 PBS.xlsx"
"249",,,"173","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Industry 2016-17 PBS - part 1.xlsx"
"250",,,"173","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Industry 2016-17 PBS - part 2.xlsx"
"251",,,"173","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Industry 2016-17 PBS - part 3.xlsx"
"252",,,"174","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/IP Australia 2016-17 PBS.xlsx"
"253",,,"8","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/MDBA 2016-17 PBS.XLSX"
"254",,,"175","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/National Archives 2016-17 PBS.xlsx"
"255",,,"75","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NBA 2016-17 PBS.xlsx"
"256",,,"93","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NCA 2016-17 PBS.xlsx"
"257",,,"143","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NCC 2016-17 PBS.xlsx"
"258",,,"130","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NDIA 2016-17 PBS.XLSX"
"259",,,"30","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NFSA 2016-17 PBS.xlsx"
"260",,,"31","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NGA 2016-17 PBS.xlsx"
"261",,,"76","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NHFB 2016-17 PBS.xlsx"
"262",,,"77","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NHMRC 2016-17 PBS.xls"
"263",,,"32","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NLA 2016-17 PBS.xlsx"
"264",,,"33","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NMA 2016-17 PBS.xlsx"
"265",,,"78","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NMHC 2016-17 PBS.xls"
"266",,,"102","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NOPSEMA 2016-17 PBS.xlsx"
"267",,,"176","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NPGA 2016-17 PBS.xlsx"
"268",,,"94","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/NTC 2016-17 PBS.xlsx"
"269",,,"22","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OAIC 2016-17 PBS.xlsx"
"270",,,"121","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OCO 2016-17 PBS.xlsx"
"271",,,"177","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/ODPP 2016-17 PBS.xlsx"
"272",,,"122","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OIGIS 2016-17 PBS.xlsx"
"273",,,"123","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/ONA 2016-17 PBS.xlsx"
"274",,,"124","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OOSGG 2016-17 PBS.xlsx"
"275",,,"23","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OPC 2016-17 PBS.xlsx"
"276",,,"35","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/OPH 2016-17 PBS.xlsx"
"277",,,"112","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/PBO 2016-17 PBS.xlsx"
"278",,,"144","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/PC 2016-17 PBS.xlsx"
"279",,,"125","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/PM&C 2016-17 PBS.xlsx"
"280",,,"80","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/PSR 2016-17 PBS.xls"
"281",,,"178","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/RAM 2016-17 PBS.xls"
"282",,,"179","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/RIRDC 2016-17 PBS.XLSX"
"283",,,"37","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/SBS 2016-17 PBS.xlsx"
"284",,,"180","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Screen Australia 2016-17 PBS.xlsx"
"285",,,"113","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Senate 2016-17 PBS.xlsx"
"286",,,"53","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/SHFT 2016-17 PBS.xlsx"
"287",,,"109","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/SWA 2016-17 PBS.xlsx"
"288",,,"44","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/TEQSA 2016-17 PBS.xlsx"
"289",,,"63","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Tourism Australia 2015-16 PBS.xlsx"
"290",,,"181","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/Treasury 2015-16 PBS.xlsx"
"291",,,"126","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/TSRA 2016-17 PBS .xlsx"
"292",,,"127","2016","data/data.gov.au/dataset/0c516e3a-0fb0-45a4-ac3f-0ab33c265885/resource/cd6fcc55-9563-4772-887b-3b8f6b7bbdac/download/2016-17-portfolio-budget-statement-tables/WGEA 2016-17 PBS.xlsx"
"293",,"54","1","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - AFMA tables.XLSX"
"294",,"54","182","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - Agriculture  without titles.xlsx"
"295",,"54","182","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - Agriculture tables.xlsx"
"296",,"54","151","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - AGWA tables.XLSX"
"297",,"54","3","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - APVMA tables.XLSX"
"298",,"54","4","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - CRDC tables.XLSX"
"299",,"54","6","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - FRDC tables.XLSX"
"300",,"54","7","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - GRDC tables.XLSX"
"301",,"54","8","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - MDBA tables.XLSX"
"302",,"54","179","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Agriculture and Water Resources/2017-18 PBS - RIRDC tables.XLSX"
"303",,"64","81","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables ACIC.xlsx"
"304",,"64","12","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables ACLEI.xlsx"
"305",,"64","183","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Administrative Appeals Tribunal.xlsx"
"306",,"64","17","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables ASIO.xlsx"
"307",,"64","184","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Attorney-General's Department.xlsx"
"308",,"64","84","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables AUSTRAC.xlsx"
"309",,"64","185","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Australian Federal Police.xlsx"
"310",,"64","186","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Australian Financial Security Authority.xlsx"
"311",,"64","187","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Australian Human Rights Commission.xlsx"
"312",,"64","188","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Australian Institute of Criminology .xlsx"
"313",,"64","189","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Australian Law Reform Commission.xlsx"
"314",,"64","167","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Federal Court.xlsx"
"315",,"64","172","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables High Court.xlsx"
"316",,"64","175","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables National Archives.xlsx"
"317",,"64","190","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Attorney General's/2017-18 PBS tables Office of Parliamentary Counsel.xlsx"
