"ID","NAME"
"12274","Social Services Consolidation Act (No 2) 1948"
"12275","Social Services Consolidation Act (No 2) 1950"
"12276","Social Services Consolidation Act (No. 2) 1952"
"12277","Social Services Consolidation Act 1947"
"12278","Social Services Consolidation Act 1948"
"12279","Social Services Consolidation Act 1949"
"12280","Social Services Consolidation Act 1950"
"12281","Social Services Consolidation Act 1951"
"12282","Social Services Consolidation Act 1952"
"12283","Social Services Consolidation Act 1953"
"12284","Social Services Contribution Act 1945"
"12285","Social Services Contribution Act 1946"
"12286","Social Services Contribution Act 1947"
"12287","Social Services Contribution Act 1948"
"12288","Social Services Contribution Act 1949"
"12289","Social Services Contribution Assessment Act 1945"
"12290","Social Services Contribution Assessment Act 1946"
"12291","Social Services Contribution Assessment Act 1948"
"12292","Social Services Legislation Amendment (14-Month Regional Independence Criteria) Act 2018"
"12293","Social Services Legislation Amendment (Cashless Debit Card Trial Expansion) Act 2018"
"12294","Social Services Legislation Amendment (Cashless Debit Card) Act 2018"
"12295","Social Services Legislation Amendment (Cost of Living Concession) Act 2015"
"12296","Social Services Legislation Amendment (Defined Benefit Income Streams) Act 2015"
"12297","Social Services Legislation Amendment (Energy Assistance Payment and Pensioner Concession Card) Act 2017"
"12298","Social Services Legislation Amendment (Fair and Sustainable Pensions) Act 2015"
"12299","Social Services Legislation Amendment (Family Assistance Alignment and Other Measures) Act 2016"
"12300","Social Services Legislation Amendment (Family Measures) Act 2016"
"12301","Social Services Legislation Amendment (Family Payments Structural Reform and Participation Measures) Act 2015"
"12302","Social Services Legislation Amendment (Low Income Supplement) Act 2015"
"12303","Social Services Legislation Amendment (Miscellaneous Measures) Act 2016"
"12304","Social Services Legislation Amendment (More Generous Means Testing for Youth Payments) Act 2015"
"12305","Social Services Legislation Amendment (Payments for Carers) Act 2018"
"12306","Social Services Legislation Amendment (Queensland Commission Income Management Regime) Act 2017"
"12307","Social Services Legislation Amendment (Seasonal Worker Incentives for Jobseekers) Act 2017"
"12308","Social Services Legislation Amendment (Simplifying Student Payments) Act 2017"
"12309","Social Services Legislation Amendment (Student Reform) Act 2018"
"12310","Social Services Legislation Amendment (Welfare Reform) Act 2018"
"12311","Social Services Legislation Amendment Act 1982"
"12312","Social Services Legislation Amendment Act 2017"
"12313","Social Services Legislation Declaratory Act 1947"
"12314","Social Welfare Commission Act 1973"
"12315","Social Welfare Legislation (Pharmaceutical Benefits) Amendment Act 1990"
"12316","Softwood Forestry Agreements Act 1967"
"12317","Softwood Forestry Agreements Act 1972"
"12318","Softwood Forestry Agreements Act 1976"
"12319","Softwood Forestry Agreements Act 1978"
"12320","Soil Conservation (Financial Assistance) Act 1985"
"12321","Solar Observatory Fund Act 1930"
"12322","Solar Observatory Fund Act 1931"
"12323","Solar Observatory Fund Act 1932"
"12324","Soldier Settlement Loans (Financial Agreement) Act 1935"
"12325","Solicitor-general Act 1916"
"12326","South Australia Grant (Fruit Canneries) Act 1971"
"12327","South Australia Grant (Lock to Kimba Pipeline) Act 1973"
"12328","South Australia Grant (Tailem Bend to Keith Pipeline) Act 1969"
"12329","South Australia Grant Act 1929"
"12330","South Australia Grant Act 1930"
"12331","South Australia Grant Act 1931"
"12332","South Australia Grant Act 1932"
"12333","South Australia Grant Act 1933"
"12334","South Australia Grant Act 1934"
"12335","South Australia Grant Act 1935"
"12336","South Australia Grant Act 1936"
"12337","South Australian Farmers' Agreement Act 1922"
"12338","South-east Asia Collective Defence Treaty Act 1954"
"12339","State Grants (Education Assistance-participation and Equity) Amendment Act 1985"
"12340","States (Personal Income Tax Sharing) Act 1976"
"12341","States (Personal Income Tax Sharing) Amendment Act 1978"
"12342","States (Personal Income Tax Sharing) Amendment Act 1980"
"12343","States (Tax Sharing and Health Grants) Act 1981"
"12344","States (Tax Sharing and Health Grants) Amendment Act (No. 2) 1982"
"12345","States (Tax Sharing and Health Grants) Amendment Act (No. 2) 1983"
"12346","States (Tax Sharing and Health Grants) Amendment Act 1982"
"12347","States (Tax Sharing and Health Grants) Amendment Act 1983"
"12348","States (Tax Sharing and Health Grants) Amendment Act 1984"
"12349","States (Works and Housing) Assistance Act 1982"
"12350","States (Works and Housing) Assistance Act 1983"
"12351","States (Works and Housing) Assistance Act 1984"
"12352","States (Works and Housing) Assistance Act 1985"
"12353","States (Works and Housing) Assistance Act 1988"
"12354","States (Works and Housing) Assistance Amendment Act 1986"
"12355","States (Works and Housing) Assistance Amendment Act 1987"
"12356","States Grant (Income Tax Reimbursement) Act 1942"
"12357","States Grants (Additional Assistance) Act (No. 2) 1962"
"12358","States Grants (Additional Assistance) Act (No. 2) 1963"
"12359","States Grants (Additional Assistance) Act 1958"
"12360","States Grants (Additional Assistance) Act 1962"
"12361","States Grants (Additional Assistance) Act 1963"
"12362","States Grants (Additional Tax Reimbursement) Act 1950"
"12363","States Grants (Administration of Contols Reimbursement) Act 1950"
"12364","States Grants (Administration of Controls Reimbursement) Act 1948"
"12365","States Grants (Administration of Controls Reimbursement) Act 1949"
"12366","States Grants (Administration of Controls Reimbursement) Act 1951"
"12367","States Grants (Administration of Controls Reimbursement) Act 1952"
"12368","States Grants (Advanced Education Assistance) Act 1976"
"12369","States Grants (Advanced Education Assistance) Amendment Act 1977"
"12370","States Grants (Advanced Education) Act (No. 2) 1967"
"12371","States Grants (Advanced Education) Act (No. 2) 1969"
"12372","States Grants (Advanced Education) Act (No. 2) 1972"
"12373","States Grants (Advanced Education) Act (No. 2) 1973"
"12374","States Grants (Advanced Education) Act (No. 3) 1967"
"12375","States Grants (Advanced Education) Act (No. 3) 1972"
"12376","States Grants (Advanced Education) Act (No. 3) 1973"
"12377","States Grants (Advanced Education) Act (No. 4) 1973"
"12378","States Grants (Advanced Education) Act 1965"
"12379","States Grants (Advanced Education) Act 1966"
"12380","States Grants (Advanced Education) Act 1967"
"12381","States Grants (Advanced Education) Act 1969"
"12382","States Grants (Advanced Education) Act 1970"
"12383","States Grants (Advanced Education) Act 1971"
"12384","States Grants (Advanced Education) Act 1973"
"12385","States Grants (Advanced Education) Act 1974"
"12386","States Grants (Advanced Education) Act 1975"
"12387","States Grants (Advanced Education) Amendment Act (No. 2) 1976"
"12388","States Grants (Advanced Education) Amendment Act 1976"
"12389","States Grants (Air Quality Monitoring) Act 1976"
"12390","States Grants (Beef Cattle Roads) Act 1968"
"12391","States Grants (Beef Cattle Roads) Act 1974"
"12392","States Grants (Beef Industry) Amendment Act 1976"
"12393","States Grants (Capital Assistance) Act (No. 2) 1972"
"12394","States Grants (Capital Assistance) Act (No. 2) 1976"
"12395","States Grants (Capital Assistance) Act (No. 3) 1972"
"12396","States Grants (Capital Assistance) Act 1970"
"12397","States Grants (Capital Assistance) Act 1971"
"12398","States Grants (Capital Assistance) Act 1972"
"12399","States Grants (Capital Assistance) Act 1973"
"12400","States Grants (Capital Assistance) Act 1974"
"12401","States Grants (Capital Assistance) Act 1976"
"12402","States Grants (Capital Assistance) Act 1977"
"12403","States Grants (Capital Assistance) Act 1978"
"12404","States Grants (Capital Assistance) Act 1979"
"12405","States Grants (Capital Assistance) Act 1980"
"12406","States Grants (Capital Assistance) Act 1981"
"12407","States Grants (Coal Mining Industry Long Service Leave) Act 1950"
"12408","States Grants (Coal Mining Industry Long Service Leave) Act 1956"
"12409","States Grants (Coal Mining Industry Long Service Leave) Amendment Act 1977"
"12410","States Grants (Coal Mining Industry Long Service Leave) Amendment Act 1992"
"12411","States Grants (Coal Strike Emergency) Act 1949"
"12412","States Grants (Debt Charges Assistance) Act 1970"
"12413","States Grants (Deserted Wives) Act 1968"
"12414","States Grants (Drought Assistance) Act (No. 2) 1966"
"12415","States Grants (Drought Assistance) Act 1966"
"12416","States Grants (Drought Assistance) Act 1968"
"12417","States Grants (Drought Reimbursement) Act 1968"
"12418","States Grants (Drought Relief) Act 1940"
"12419","States Grants (Drought Relief) Act 1944"
"12420","States Grants (Drought Relief) Act 1946"
"12421","States Grants (Dwellings for Aged Pensioners) Act 1969"
"12422","States Grants (Dwellings for Pensioners) Act 1974"
"12423","States Grants (Dwellings for Pensioners) Amendment Act 1977"
"12424","States Grants (Education Assistance - Participation and Equity) Amendment Act (No. 2) 1986"
"12425","States Grants (Education Assistance-participation and Equity) Act 1983"
"12426","States Grants (Education Assistance-participation and Equity) Amendment Act (No. 2) 1984"
"12427","States Grants (Education Assistance-participation and Equity) Amendment Act (No. 2) 1987"
"12428","States Grants (Education Assistance-participation and Equity) Amendment Act 1984"
"12429","States Grants (Education Assistance-participation and Equity) Amendment Act 1985"
"12430","States Grants (Education Assistance-participation and Equity) Amendment Act 1986"
"12431","States Grants (Education Assistance-participation and Equity) Amendment Act 1987"
"12432","States Grants (Encouragement of Meat Production) Act 1949"
"12433","States Grants (Encouragement of Meat Production) Act 1954"
"12434","States Grants (Entertainments Tax Reimbursement) Act 1942"
"12435","States Grants (Fertilizer) Act (No 2) 1938"
"12436","States Grants (Fertilizer) Act 1937"
"12437","States Grants (Fertilizer) Act 1938"
"12438","States Grants (Fruit Canneries) Act 1976"
"12439","States Grants (Fruit Growing Reconstruction) Act 1973"
"12440","States Grants (Fruit-growing Reconstruction) Act 1972"
"12441","States Grants (Fruit-growing Reconstruction) Act 1974"
"12442","States Grants (Fruit-growing Reconstruction) Act 1976"
"12443","States Grants (General Purposes) Act 1989"
"12444","States Grants (General Purposes) Act 1990"
"12445","States Grants (General Purposes) Act 1991"
"12446","States Grants (General Purposes) Act 1992"
"12447","States Grants (General Purposes) Act 1993"
"12448","States Grants (General Purposes) Act 1994"
"12449","States Grants (General Purposes) Amendment Act (No. 2) 1997"
"12450","States Grants (General Purposes) Amendment Act 1995"
"12451","States Grants (General Purposes) Amendment Act 1996"
"12452","States Grants (General Purposes) Amendment Act 1997"
"12453","States Grants (General Purposes) Amendment Act 1999"
"12454","States Grants (General Revenue) Act 1985"
"12455","States Grants (General Revenue) Act 1988"
"12456","States Grants (General Revenue) Amendment Act 1987"
"12457","States Grants (Hospital Operating Costs) Act 1976"
"12458","States Grants (Housing Assistance) Act (No. 2) 1973"
"12459","States Grants (Housing Assistance) Act (No. 2) 1976"
"12460","States Grants (Housing Assistance) Act 1971"
"12461","States Grants (Housing Assistance) Act 1973"
"12462","States Grants (Housing Assistance) Act 1974"
"12463","States Grants (Housing Assistance) Act 1976"
"12464","States Grants (Housing Assistance) Act 1977"
"12465","States Grants (Housing) Act 1973"
"12466","States Grants (Imported Houses) Act 1950"
"12467","States Grants (Independent Schools) Act (No. 2) 1972"
"12468","States Grants (Independent Schools) Act 1969"
"12469","States Grants (Independent Schools) Act 1972"
"12470","States Grants (Local Public Works) Act 1936"
"12471","States Grants (Mental Health Institutions) Act 1964"
"12472","States Grants (Mental Health Institutions) Act 1967"
"12473","States Grants (Mental Health Institutions) Act 1970"
"12474","States Grants (Mental Institutions) Act 1955"
"12475","States Grants (Milk for School Children) Act 1950"
"12476","States Grants (Nature Conservation) Act 1974"
"12477","States Grants (Nursing Homes) Act 1969"
"12478","States Grants (Petroleum Products) Act 1973"
"12479","States Grants (Petroleum Products) Amendment Act 1978"
"12480","States Grants (Petroleum Products) Amendment Act 1983"
"12481","States Grants (Petroleum Products) Amendment Act 1985"
"12482","States Grants (Pre-school Teachers Colleges) Act 1968"
"12483","States Grants (Pre-school Teachers Colleges) Act 1971"
"12484","States Grants (Pre-school Teachers Colleges) Act 1972"
"12485","States Grants (Primary and Secondary Education Assistance) Act 1992"
"12486","States Grants (Primary and Secondary Education Assistance) Act 1996"
"12487","States Grants (Primary and Secondary Education Assistance) Amendment Act (No. 2) 1995"
"12488","States Grants (Primary and Secondary Education Assistance) Amendment Act 1994"
"12489","States Grants (Primary and Secondary Education Assistance) Amendment Act 1995"
"12490","States Grants (Primary and Secondary Education Assistance) Amendment Act 1998"
"12491","States Grants (Primary and Secondary Education Assistance) Amendment Act 1999"
"12492","States Grants (Receipts Duty) Act 1970"
"12493","States Grants (Research) Act 1965"
"12494","States Grants (Research) Act 1966"
"12495","States Grants (Roads Interim Assistance) Act 1977"
"12496","States Grants (Roads) Amendment Act 1978"
"12497","States Grants (Rural Adjustment) Act 1976"
"12498","States Grants (Rural Reconstruction) Act 1971"
"12499","States Grants (Rural Reconstruction) Act 1973"
"12500","States Grants (Schools Assistance) Act 1976"
"12501","States Grants (Schools Assistance) Act 1977"
"12502","States Grants (Schools Assistance) Act 1978"
"12503","States Grants (Schools Assistance) Act 1979"
"12504","States Grants (Schools Assistance) Act 1980"
"12505","States Grants (Schools Assistance) Act 1981"
"12506","States Grants (Schools Assistance) Act 1982"
"12507","States Grants (Schools Assistance) Act 1983"
"12508","States Grants (Schools Assistance) Act 1984"
"12509","States Grants (Schools Assistance) Act 1988"
"12510","States Grants (Schools Assistance) Amendment Act (No. 2) 1986"
"12511","States Grants (Schools Assistance) Amendment Act (No. 2) 1987"
"12512","States Grants (Schools Assistance) Amendment Act (No. 2) 1988"
"12513","States Grants (Schools Assistance) Amendment Act (No. 2) 1989"
"12514","States Grants (Schools Assistance) Amendment Act (No. 2) 1992"
"12515","States Grants (Schools Assistance) Amendment Act 1977"
"12516","States Grants (Schools Assistance) Amendment Act 1978"
"12517","States Grants (Schools Assistance) Amendment Act 1979"
"12518","States Grants (Schools Assistance) Amendment Act 1980"
"12519","States Grants (Schools Assistance) Amendment Act 1981"
"12520","States Grants (Schools Assistance) Amendment Act 1982"
"12521","States Grants (Schools Assistance) Amendment Act 1984"
"12522","States Grants (Schools Assistance) Amendment Act 1985"
"12523","States Grants (Schools Assistance) Amendment Act 1986"
"12524","States Grants (Schools Assistance) Amendment Act 1987"
"12525","States Grants (Schools Assistance) Amendment Act 1988"
"12526","States Grants (Schools Assistance) Amendment Act 1989"
"12527","States Grants (Schools Assistance) Amendment Act 1990"
"12528","States Grants (Schools Assistance) Amendment Act 1991"
"12529","States Grants (Schools Assistance) Amendment Act 1992"
"12530","States Grants (Schools Assistance) Legislation Amendment Act 1985"
"12531","States Grants (Schools) Act 1972"
"12532","States Grants (Schools) Act 1973"
"12533","States Grants (Schools) Act 1974"
"12534","States Grants (Schools) Act 1976"
"12535","States Grants (Schools) Amendment Act 1976"
"12536","States Grants (Science Laboratories and Technical Training) Act 1964"
"12537","States Grants (Science Laboratories) Act 1965"
"12538","States Grants (Science Laboratories) Act 1967"
"12539","States Grants (Science Laboratories) Act 1968"
"12540","States Grants (Secondary Schools Libraries) Act 1968"
"12541","States Grants (Soil Conservation) Act 1974"
"12542","States Grants (Special Assistance) Act 1959"
"12543","States Grants (Special Assistance) Act 1960"
"12544","States Grants (Special Assistance) Act 1961"
"12545","States Grants (Special Assistance) Act 1962"
"12546","States Grants (Special Assistance) Act 1963"
"12547","States Grants (Special Assistance) Act 1964"
"12548","States Grants (Special Assistance) Act 1965"
"12549","States Grants (Special Assistance) Act 1966"
"12550","States Grants (Special Assistance) Act 1967"
"12551","States Grants (Special Assistance) Act 1968"
"12552","States Grants (Special Assistance) Act 1970"
"12553","States Grants (Special Assistance) Act 1971"
"12554","States Grants (Special Assistance) Act 1972"
"12555","States Grants (Special Assistance) Act 1973"
"12556","States Grants (Special Assistance) Act 1974"
"12557","States Grants (Special Assistance) Act 1975"
"12558","States Grants (Special Financial Assistance) Act (No. 2) 1951"
"12559","States Grants (Special Financial Assistance) Act 1951"
"12560","States Grants (Special Financial Assistance) Act 1952"
"12561","States Grants (Special Financial Assistance) Act 1953"
"12562","States Grants (Special Financial Assistance) Act 1954"
"12563","States Grants (Special Financial Assistance) Act 1955"
"12564","States Grants (Special Financial Assistance) Act 1956"
"12565","States Grants (Special Financial Assistance) Act 1957"
"12566","States Grants (Special Financial Assistance) Act 1958"
"12567","States Grants (Special Financial Assistance) Act 1969"
"12568","States Grants (Special Financial Assistance) Act 1970"
"12569","States Grants (Tafe Assistance) Act 1989"
"12570","States Grants (Tafe Assistance) Amendment Act (No. 2) 1991"
"12571","States Grants (Tafe Assistance) Amendment Act 1990"
"12572","States Grants (Tafe Assistance) Amendment Act 1991"
"12573","States Grants (Tafe Assistance) Amendment Act 1992"
"12574","States Grants (Tax Reimbursement) Act 1946"
"12575","States Grants (Tax Reimbursement) Act 1947"
"12576","States Grants (Tax Reimbursement) Act 1948"
"12577","States Grants (Teachers Colleges) Act 1967"
"12578","States Grants (Teachers Colleges) Act 1970"
"12579","States Grants (Technical and Further Education Assistance) Act 1976"
"12580","States Grants (Technical and Further Education Assistance) Act 1989"
"12581","States Grants (Technical and Further Education Assistance) Amendment Act 1977"
"12582","States Grants (Technical and Further Education Assistance) Amendment Act 1989"
"12583","States Grants (Technical and Further Education) Act 1974"
"12584","States Grants (Technical and Further Education) Amendment Act (No. 2) 1976"
"12585","States Grants (Technical and Further Education) Amendment Act 1976"
"12586","States Grants (Technical Training Fees Re-imbursement) Act 1974"
"12587","States Grants (Technical Training) Act 1965"
"12588","States Grants (Technical Training) Act 1968"
"12589","States Grants (Technical Training) Act 1971"
"12590","States Grants (Technical Training) Act 1973"
"12591","States Grants (Tertiary Education Assistance) Act 1977"
"12592","States Grants (Tertiary Education Assistance) Act 1978"
"12593","States Grants (Tertiary Education Assistance) Act 1981"
"12594","States Grants (Tertiary Education Assistance) Act 1984"
"12595","States Grants (Tertiary Education Assistance) Act 1987"
"12596","States Grants (Tertiary Education Assistance) Amendment Act (No. 2) 1979"
"12597","States Grants (Tertiary Education Assistance) Amendment Act (No. 2) 1980"
"12598","States Grants (Tertiary Education Assistance) Amendment Act (No. 2) 1986"
"12599","States Grants (Tertiary Education Assistance) Amendment Act (No. 2) 1987"
"12600","States Grants (Tertiary Education Assistance) Amendment Act (No. 3) 1986"
"12601","States Grants (Tertiary Education Assistance) Amendment Act 1978"
"12602","States Grants (Tertiary Education Assistance) Amendment Act 1980"
"12603","States Grants (Tertiary Education Assistance) Amendment Act 1982"
"12604","States Grants (Tertiary Education Assistance) Amendment Act 1983"
"12605","States Grants (Tertiary Education Assistance) Amendment Act 1984"
"12606","States Grants (Tertiary Education Assistance) Amendment Act 1985"
"12607","States Grants (Tertiary Education Assistance) Amendment Act 1986"
"12608","States Grants (Tertiary Education Assistance) Amendment Act 1987"
"12609","States Grants (Tertiary Education Assistance) Amendment Act 1988"
"12610","States Grants (Tertiary Education Assistance) Amendment Act, 1979"
"12611","States Grants (Tertiary Education Assistance) Legislation Act 1982"
"12612","States Grants (Universities Assistance) Act 1976"
"12613","States Grants (Universities Assistance) Amendment Act 1977"
"12614","States Grants (Universities) Act (No. 2) 1963"
"12615","States Grants (Universities) Act (No. 2) 1970"
"12616","States Grants (Universities) Act (No. 2) 1971"
"12617","States Grants (Universities) Act (No. 2) 1972"
"12618","States Grants (Universities) Act (No. 2) 1973"
"12619","States Grants (Universities) Act (No. 2) 1974"
"12620","States Grants (Universities) Act (No. 3) 1973"
"12621","States Grants (Universities) Act 1951"
"12622","States Grants (Universities) Act 1953"
"12623","States Grants (Universities) Act 1955"
"12624","States Grants (Universities) Act 1956"
"12625","States Grants (Universities) Act 1957"
"12626","States Grants (Universities) Act 1958"
"12627","States Grants (Universities) Act 1960"
"12628","States Grants (Universities) Act 1962"
"12629","States Grants (Universities) Act 1963"
"12630","States Grants (Universities) Act 1964"
"12631","States Grants (Universities) Act 1969"
"12632","States Grants (Universities) Act 1970"
"12633","States Grants (Universities) Act 1971"
"12634","States Grants (Universities) Act 1972"
"12635","States Grants (Universities) Act 1973"
"12636","States Grants (Universities) Act 1974"
"12637","States Grants (Universities) Act 1975"
"12638","States Grants (Universities) Act 1976"
"12639","States Grants (Universities) Amendment Act (No. 2) 1976"
"12640","States Grants (Universities) Amendment Act 1976"
"12641","States Grants (Urban Public Transport) Act 1974"
"12642","States Grants (Urban Public Transport) Act 1978"
"12643","States Grants (Urban Public Transport) Amendment Act 1979"
"12644","States Grants (Water Resources Assessment) Act 1974"
"12645","States Grants (Water Resources Assessment) Act 1976"
"12646","States Grants (Water Resources Measurement) Act 1967"
"12647","States Grants (Water Resources Measurement) Act 1973"
"12648","States Grants (Water Resources) Act 1964"
"12649","States Grants (Youth Employment) Act 1937"
"12650","States Grants (Youth Employment) Act 1939"
"12651","States Grants Act (No 2) 1947"
"12652","States Grants Act (No 2) 1949"
"12653","States Grants Act (No. 2) 1967"
"12654","States Grants Act (No. 2) 1971"
"12655","States Grants Act (No. 2) 1972"
"12656","States Grants Act 1968"
"12657","States Grants Act 1970"
"12658","States Grants Act 1971"
"12659","States Grants Act 1972"
"12660","States Grants Act 1973"
"12661","States Grants Act 1974"
"12662","States Grants Act 1975"
"12663","States Grants' (Unemployment Relief) Act 1936"
"12664","States Loan Act 1916"
"12665","States Loan Act 1917"
"12666","States Loan Act 1924"
"12667","States Loan Act 1925"
"12668","States Loan Act 1926"
"12669","States Loan Act 1927"
"12670","States Receipts Duties (Administration) Act 1970"
"12671","States Receipts Duties (Exemption) Act 1970"
"12672","States Receipts Duty Act (No. 1) 1970"
"12673","States Receipts Duty Act (No. 2) 1970"
"12674","States Receipts Duty Act (No. 3) 1970"
"12675","Statistics (Arrangements with States) Act 1958"
"12676","Statute Law (Miscellaneous Provisions) Act (No. 1) 1986"
"12677","Statute Law (Miscellaneous Provisions) Act 1988"
"12678","Statute Law Revision (Decimal Currency) Act 1966"
"12679","Statute Law Revision (Decimal Currency) Act 1967"
"12680","Statute Law Revision Act 1950"
"12681","Statute Law Revision Act 1973"
"12682","Statute Law Revision Act 1974"
"12683","Statute Law Revisions Act 1934"
"12684","Statute Stocktake (Appropriations) Act 2013"
"12685","Statute Stocktake (Regulatory and Other Laws) Act 2009"
"12686","Statute Update (A.c.t. Self-government (Consequential Provisions) Regulations) Act 2017"
"12687","Statute Update (Autumn 2018) Act 2018"
"12688","Statute Update (Smaller Government) Act 2018"
"12689","Statute Update (Winter 2017) Act 2017"
"12690","Statute Update Act 2016"
"12691","Statutory Declarations Act 1911"
"12692","Statutory Declarations Act 1922"
"12693","Statutory Declarations Act 1944"
"12694","Statutory Instruments (Tabling and Disallowance) Legislation Amendment Act 1988"
"12695","Statutory Rules Publication Amendment Act 1978"
"12696","Statutory Rules Publication Amendment Act 1980"
"12697","Steel Industry Authority Act 1983"
"12698","Stevedoring Industry (Temporary Provisions) Act (No. 2) 1970"
"12699","Stevedoring Industry (Temporary Provisions) Act 1967"
"12700","Stevedoring Industry (Temporary Provisions) Act 1968"
"12701","Stevedoring Industry (Temporary Provisions) Act 1970"
"12702","Stevedoring Industry (Temporary Provisions) Act 1972"
"12703","Stevedoring Industry (Temporary Provisions) Act 1973"
"12704","Stevedoring Industry (Temporary Provisions) Act 1974"
"12705","Stevedoring Industry (Temporary Provisions) Amendment Act (No. 2) 1976"
"12706","Stevedoring Industry (Temporary Provisions) Amendment Act 1976"
"12707","Stevedoring Industry (Temporary Provisions) Amendment Act 1977"
"12708","Stevedoring Industry Act 1947"
"12709","Stevedoring Industry Act 1948"
"12710","Stevedoring Industry Act 1949"
"12711","Stevedoring Industry Act 1954"
"12712","Stevedoring Industry Act 1956"
"12713","Stevedoring Industry Act 1957"
"12714","Stevedoring Industry Act 1961"
"12715","Stevedoring Industry Act 1962"
"12716","Stevedoring Industry Act 1963"
"12717","Stevedoring Industry Act 1965"
"12718","Stevedoring Industry Act 1966"
"12719","Stevedoring Industry Act 1971"
"12720","Stevedoring Industry Amendment Act 1976"
"12721","Stevedoring Industry Charge Act (No. 2) 1967"
"12722","Stevedoring Industry Charge Act 1947"
"12723","Stevedoring Industry Charge Act 1949"
"12724","Stevedoring Industry Charge Act 1951"
"12725","Stevedoring Industry Charge Act 1952"
"12726","Stevedoring Industry Charge Act 1954"
"12727","Stevedoring Industry Charge Act 1956"
"12728","Stevedoring Industry Charge Act 1957"
"12729","Stevedoring Industry Charge Act 1958"
"12730","Stevedoring Industry Charge Act 1962"
"12731","Stevedoring Industry Charge Act 1967"
"12732","Stevedoring Industry Charge Act 1971"
"12733","Stevedoring Industry Charge Act 1973"
"12734","Stevedoring Industry Charge Act 1975"
"12735","Stevedoring Industry Charge Amendment Act (No. 2) 1976"
"12736","Stevedoring Industry Charge Amendment Act 1976"
"12737","Stevedoring Industry Charge Amendment Act 1977"
"12738","Stevedoring Industry Charge Assessment Act 1958"
"12739","Stevedoring Industry Charge Assessment Act 1960"
"12740","Stevedoring Industry Charge Assessment Act 1962"
"12741","Stevedoring Industry Charge Assessment Act 1967"
"12742","Stevedoring Industry Charge Assessment Act 1971"
"12743","Stevedoring Industry Finance Committee Amendment Act 1984"
"12744","Stevedoring Industry Legislation Amendment Act 1990"
"12745","Stevedoring Industry Levy Amendment Act 1985"
"12746","Stevedoring Industry Levy Amendment Act 1990"
"12747","Stevedoring Levy (Collection) Amendment Act 1999"
"12748","Stirling North to Brachina Railway Act 1952"
"12749","Structural Adjustment (Loan Guarantees) Act 1974"
"12750","Student and Youth Assistance (Sex Discrimination Amendment) Act 1997"
"12751","Student and Youth Assistance Amendment (Waiting Period) Act 1997"
"12752","Student and Youth Assistance Amendment (Youth Training Allowance) Act (No. 2) 1995"
"12753","Student and Youth Assistance Amendment (Youth Training Allowance) Act (No. 3) 1995"
"12754","Student and Youth Assistance Amendment Act 1998"
"12755","Student Assistance (Loan Guarantee and Subsidy) Repeal Act 1985"
"12756","Student Assistance (Loans Guarantee and Subsidy) Act 1982"
"12757","Student Assistance (Youth Training Allowance-transitional Provisions and Consequential Amendments) Act 1994"
"12758","Student Assistance (Youth Training Allowance) Amendment Act 1994"
"12759","Student Assistance Amendment Act (No. 2) 1989"
"12760","Student Assistance Amendment Act (No. 2) 1991"
"12761","Student Assistance Amendment Act 1985"
"12762","Student Assistance Amendment Act 1986"
"12763","Student Assistance Amendment Act 1987"
"12764","Student Assistance Amendment Act 1989"
"12765","Student Assistance Amendment Act 1991"
"12766","Student Assistance Amendment Act 1992"
"12767","Student Assistance Amendment Act 2002"
"12768","Student Assistance Legislation Amendment Act 1988"
"12769","Student Assistance Legislation Amendment Act 2006"
"12770","Student Identifiers Act 2014"
"12771","Student Loans (Overseas Debtors Repayment Levy) Act 2015"
"12772","Student Loans (Overseas Debtors Repayment Levy) Amendment Act 2018"
"12773","Sugar Purchase Act (No 2) 1920"
"12774","Sugar Research and Development Services (Consequential Amendments--Excise) Act 2013"
"12775","Sulphur Bounty Act (No 2) 1939"
"12776","Sulphuric Acid Bounty Act (No. 2) 1960"
"12777","Sulphuric Acid Bounty Act (No. 2) 1965"
"12778","Sulphuric Acid Bounty Act 1969"
"12779","Sulphuric Acid Bounty Act 1970"
"12780","Sulphuric Acid Bounty Act 1971"
"12781","Superannuation (Departing Australia Superannuation Payments Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"12782","Superannuation (Departing Australia Superannuation Payments Tax) Amendment Act (No. 2) 2016"
"12783","Superannuation (Departing Australia Superannuation Payments Tax) Amendment Act 2008"
"12784","Superannuation (Departing Australia Superannuation Payments Tax) Amendment Act 2016"
"12785","Superannuation (Excess Concessional Contributions Tax) Amendment (Disabilitycare Australia) Act 2013"
"12786","Superannuation (Excess Non-concessional Contributions Tax) Amendment (Disabilitycare Australia) Act 2013"
"12787","Superannuation (Excess Non-concessional Contributions Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"12788","Superannuation (Excess Untaxed Roll-over Amounts Tax) Amendment (Disabilitycare Australia) Act 2013"
"12789","Superannuation (Excess Untaxed Roll-over Amounts Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"12790","Superannuation (Financial Assistance Funding) Levy Amendment Act 2003"
"12791","Superannuation (Government Co-contribution for Low Income Earners) (Consequential Amendments) Act 2003"
"12792","Superannuation (Pension Increases) Act 1961"
"12793","Superannuation (Pension Increases) Act 1967"
"12794","Superannuation (Pension Increases) Act 1971"
"12795","Superannuation (Self Managed Superannuation Funds) Supervisory Levy Amendment Act 2007"
