"ACT_NO","YEAR","ACT_NAME_ID"
"3","1942","10618"
"3","1942","10618"
"14","1943","10619"
"14","1943","10619"
"16","1944","10620"
"16","1944","10620"
"7","1945","10621"
"7","1945","10621"
"26","1946","10622"
"26","1946","10622"
"69","1932","10623"
"69","1932","10623"
"16","1912","10624"
"16","1912","10624"
"26","1914","10625"
"11","1916","10626"
"19","1917","10627"
"19","1917","10627"
"4","1920","10628"
"4","1920","10628"
"16","1921","10629"
"16","1921","10629"
"30","1922","10630"
"30","1922","10630"
"43","1924","10631"
"43","1924","10631"
"42","1926","10632"
"42","1926","10632"
"11","1927","10633"
"11","1927","10633"
"20","1928","10634"
"20","1928","10634"
"19","1929","10635"
"19","1929","10635"
"52","1930","10636"
"52","1930","10636"
"11","1931","10637"
"11","1931","10637"
"20","1932","10638"
"20","1932","10638"
"64","1933","10639"
"64","1933","10639"
"39","1934","10640"
"39","1934","10640"
"40","1935","10641"
"40","1935","10641"
"50","1936","10642"
"50","1936","10642"
"2","1937","10643"
"2","1937","10643"
"8","1938","10644"
"8","1938","10644"
"7","1939","10645"
"7","1939","10645"
"2","1940","10646"
"2","1940","10646"
"15","1941","10647"
"15","1941","10647"
"27","1942","10648"
"27","1942","10648"
"17","1943","10649"
"17","1943","10649"
"5","1944","10650"
"5","1944","10650"
"6","1945","10651"
"6","1945","10651"
"27","1925","10652"
"27","1925","10652"
"37","2018","10653"
"36","1918","5447"
"36","1918","5447"
"30","1921","5448"
"30","1921","5448"
"32","1929","10654"
"32","1929","10654"
"29","1922","5449"
"29","1922","5449"
"38","1927","5450"
"38","1927","5450"
"28","1933","5452"
"28","1933","5452"
"27","1914","5453"
"45","1915","5454"
"144","2004","1253"
"19","1915","759"
"90","1979","204"
"143","2012","10655"
"65","1948","5455"
"65","1948","5455"
"49","1956","5456"
"9","1958","5457"
"13","1961","5458"
"151","1968","205"
"162","1974","5459"
"88","1979","3028"
"158","1981","5460"
"162","2007","3029"
"17","1955","5461"
"110","1960","5462"
"92","1965","5463"
"40","1969","5464"
"104","1984","374"
"199","1985","5465"
"96","1988","5466"
"152","1989","10656"
"137","1971","5468"
"166","1980","206"
"188","2012","1814"
"2","1942","5497"
"2","1942","5497"
"115","1977","208"
"38","1979","5498"
"109","1960","5490"
"6","1903","207"
"5","1906","5469"
"5","1906","5469"
"34","1910","5471"
"34","1910","5471"
"31","1912","5472"
"31","1912","5472"
"11","1914","5473"
"4","1915","3030"
"38","1920","5474"
"38","1920","5474"
"39","1926","5475"
"39","1926","5475"
"9","1927","5476"
"9","1927","5476"
"60","1932","5477"
"60","1932","5477"
"65","1933","5478"
"65","1933","5478"
"5","1937","5479"
"5","1937","5479"
"43","1939","5480"
"43","1939","5480"
"50","1940","5481"
"50","1940","5481"
"10","1946","5482"
"10","1946","5482"
"35","1955","5483"
"50","1959","5484"
"32","1960","5485"
"91","1965","5486"
"55","1966","5487"
"134","1968","5488"
"39","1969","5489"
"138","1979","5495"
"12","1984","5496"
"164","1976","5491"
"86","1979","5492"
"7","1984","5493"
"1","1986","5494"
"7","1999","3031"
"71","2008","3032"
"64","2015","3033"
"151","2006","3034"
"72","1974","5499"
"24","1987","209"
"22","2006","3035"
"19","1979","5500"
"23","1987","5501"
"161","2000","3038"
"57","2000","3036"
"70","2002","3037"
"23","2006","3039"
"157","2001","3040"
"2","1905","5502"
"2","1905","5502"
"26","1922","10657"
"26","1922","10657"
"58","1932","10658"
"58","1932","10658"
"13","1965","210"
"1","1985","10659"
"7","1911","5503"
"7","1911","5503"
"3","1912","5504"
"3","1912","5504"
"4","1918","5505"
"4","1918","5505"
"36","1920","5506"
"36","1920","5506"
"55","1948","5508"
"55","1948","5508"
"91","1973","5509"
"149","1974","5510"
"104","1981","414"
"72","2015","3041"
"169","2015","3042"
"36","2001","415"
"192","1973","760"
"20","1995","10660"
"81","1952","5513"
"2","1953","5514"
"85","1956","5515"
"21","1910","5516"
"21","1910","5516"
"28","1914","5517"
"30","1918","5518"
"30","1918","5518"
"10","1919","5519"
"10","1919","5519"
"45","1920","5520"
"45","1920","5520"
"17","1922","5521"
"17","1922","5521"
"29","1927","5522"
"29","1927","5522"
"45","1938","5523"
"45","1938","5523"
"16","1940","5524"
"16","1940","5524"
"50","1941","5525"
"50","1941","5525"
"24","1952","5526"
"8","1930","10661"
"8","1930","10661"
"22","1910","5527"
"22","1910","5527"
"12","1911","5528"
"12","1911","5528"
"37","1912","5529"
"37","1912","5529"
"29","1914","5530"
"33","1916","5531"
"29","1923","5532"
"29","1923","5532"
"32","1924","5533"
"32","1924","5533"
"50","1926","5534"
"50","1926","5534"
"30","1927","5535"
"30","1927","5535"
"34","1928","5536"
"34","1928","5536"
"1","1930","5537"
"1","1930","5537"
"14","1934","5538"
"14","1934","5538"
"15","1940","5539"
"15","1940","5539"
"28","1951","5540"
"23","1952","5541"
"101","2014","3043"
"27","1919","5512"
"27","1919","5512"
"5","1918","5554"
"5","1918","5554"
"136","1968","476"
"105","1981","477"
"21","1989","478"
"13","1906","5543"
"13","1906","5543"
"39","1912","5544"
"39","1912","5544"
"12","1916","5545"
"5","1932","5546"
"5","1932","5546"
"60","1936","5547"
"60","1936","5547"
"69","1955","5548"
"4","1957","5549"
"208","1973","5550"
"15","1989","475"
"105","1977","5551"
"61","1978","5552"
"19","1987","5553"
"82","2008","3044"
"77","2009","3045"
"24","2001","3051"
"3","2011","3052"
"3","2007","3053"
"26","2016","3054"
"129","2005","3055"
"136","2005","3056"
"175","1995","10662"
"23","1992","10663"
"141","1994","10664"
"165","1992","10665"
"143","1992","10666"
"120","1988","5555"
"11","1990","3046"
"115","1990","5556"
"136","1991","3047"
"22","1992","5557"
"13","1994","3048"
"84","1994","3049"
"34","1997","10667"
"125","1999","10668"
"62","2004","3050"
"22","1977","211"
"84","2006","10669"
"86","2006","1260"
"85","2006","1259"
"194","2012","3057"
"109","2015","3058"
"86","2016","3059"
"91","1964","212"
"152","1968","10670"
"39","1998","10671"
"40","2008","3060"
"221","1973","10672"
"16","1988","10673"
"49","1996","10674"
"126","1989","10675"
"17","1988","10676"
"30","1919","5558"
"30","1919","5558"
"78","2018","3061"
"104","1978","5559"
"6","1974","5560"
"140","2003","5561"
"139","2003","1146"
"135","2012","3063"
"98","2011","3062"
"74","1954","5562"
"13","1987","5563"
"5","1995","3066"
"28","1945","5565"
"28","1945","5565"
"65","1950","5566"
"65","1950","5566"
"94","1953","5567"
"3","1958","5568"
"93","1959","5569"
"29","1961","5570"
"145","1965","5571"
"78","1973","5572"
"4","1995","970"
"32","1977","5573"
"177","1978","5574"
"143","1983","3064"
"74","1984","3065"
"2","1992","5575"
"3","1992","5576"
"22","1989","5577"
"5","1992","5578"
"16","2000","5579"
"57","1998","971"
"16","2005","3067"
"14","1911","761"
"14","1911","761"
"17","1915","5580"
"6","1919","5581"
"6","1919","5581"
"35","1942","5582"
"35","1942","5582"
"36","1949","5583"
"36","1949","5583"
"9","1957","5584"
"63","1961","5585"
"106","1970","5586"
"61","1972","5587"
"99","1979","5588"
"151","1989","762"
"44","2015","3068"
"60","1980","5592"
"76","1974","5589"
"89","1977","5590"
"77","1974","5591"
"37","1980","646"
"173","1980","5593"
"97","1982","5594"
"54","1984","5595"
"135","1985","5596"
"29","1949","5597"
"29","1949","5597"
"51","1949","5599"
"51","1949","5599"
"5","1984","647"
"9","1987","5598"
"86","2007","3069"
"103","2017","3070"
"180","1978","10677"
"216","1997","10678"
"217","1997","10679"
"68","1977","10680"
"50","1996","10681"
"75","1979","5607"
"83","1982","5608"
"62","1984","5609"
"15","1985","5610"
"12","1986","5611"
"156","1987","10682"
"144","1990","10683"
"71","1995","10684"
"69","1977","10685"
"45","1979","10686"
"42","1983","10687"
"46","1979","10688"
"160","1984","10689"
"214","1997","10690"
"8","1964","10691"
"76","1965","10692"
"140","1968","10693"
"87","1971","10694"
"111","1974","10695"
"51","1996","10696"
"42","1976","10697"
"70","1977","10698"
"179","1978","10699"
"73","1979","10700"
"82","1982","10701"
"60","1984","10702"
"14","1985","10703"
"23","1986","10704"
"157","1987","10705"
"127","1989","10706"
"126","1990","10707"
"72","1995","10708"
"9","1964","10709"
"141","1968","10710"
"112","1974","10711"
"43","1976","10712"
"71","1977","10713"
"74","1979","10714"
"61","1984","10715"
"215","1997","10716"
"181","1978","5605"
"117","1964","10717"
"2","1966","10718"
"113","1967","10719"
"46","1968","10720"
"71","1958","10721"
"86","1960","10722"
"31","1963","10723"
"3","1970","10724"
"11","1971","10725"
"9","1972","10726"
"65","1955","10727"
"69","1969","10728"
"127","1970","10729"
"22","1966","10730"
"133","1968","10731"
"37","1970","10732"
"103","1971","10733"
"99","1969","10734"
"207","1976","3084"
"71","1940","10735"
"71","1940","10735"
"37","1955","10736"
"23","1935","10737"
"23","1935","10737"
"8","1936","10738"
"8","1936","10738"
"62","1971","10739"
"158","1979","10740"
"70","1962","10741"
"56","1963","10742"
"35","1966","10743"
"122","1968","10744"
"45","1945","10745"
"45","1945","10745"
"76","1946","10746"
"76","1946","10746"
"66","1947","10747"
"66","1947","10747"
"54","1948","10748"
"54","1948","10748"
"73","1949","10749"
"73","1949","10749"
"21","1950","10750"
"21","1950","10750"
"26","1951","10751"
"78","1952","10752"
"66","1953","10753"
"60","1954","10754"
"45","1955","10755"
"76","1956","10756"
"66","1957","10757"
"50","1958","10758"
"75","1959","10759"
"62","1960","10760"
"60","1961","10761"
"17","1962","10762"
"6","1963","10763"
"85","1964","10764"
"55","1965","10765"
"6","1966","10766"
"81","1967","10767"
"79","1968","10768"
"59","1969","10769"
"96","1970","10770"
"206","1976","54"
"148","1979","3085"
"173","1984","10771"
"74","1950","10772"
"74","1950","10772"
"73","1952","10773"
"19","1954","10774"
"8","1955","10775"
"5","1957","10776"
"24","1962","974"
"112","1967","10777"
"132","1968","10778"
"6","1957","10779"
"72","1958","10780"
"78","1960","10781"
"59","1962","10782"
"32","1963","10783"
"15","1964","10784"
"61","1959","10785"
"3","1969","10786"
"7","1954","10787"
"9","1955","10788"
"70","1969","10789"
"21","1953","1390"
"23","1932","10790"
"23","1932","10790"
"9","1932","10791"
"9","1932","10791"
"36","1951","10792"
"64","1952","10793"
"68","1953","10794"
"61","1954","10795"
"50","1955","10796"
"81","1956","10797"
"67","1957","10798"
"51","1958","10799"
"74","1959","10800"
"55","1963","10801"
"86","1964","10802"
"59","1965","10803"
"6","1967","10804"
"85","1968","10805"
"40","1970","3086"
"121","1971","3087"
"91","1972","3088"
"62","1975","3089"
"40","1977","3090"
"5","1980","3091"
"3","1924","10806"
"3","1924","10806"
"2","1925","10807"
"2","1925","10807"
"33","1926","10808"
"33","1926","10808"
"7","1927","10809"
"7","1927","10809"
"26","1928","10810"
"26","1928","10810"
"17","1921","10811"
"17","1921","10811"
"16","1924","10812"
"16","1924","10812"
"15","1925","10813"
"15","1925","10813"
"27","1927","10814"
"27","1927","10814"
"33","1928","10815"
"33","1928","10815"
"47","1934","10816"
"47","1934","10816"
"71","1938","10817"
"71","1938","10817"
"46","1939","10818"
"46","1939","10818"
"45","1940","10819"
"45","1940","10819"
"31","1941","10820"
"31","1941","10820"
"26","1942","10821"
"26","1942","10821"
"24","1943","10822"
"24","1943","10822"
"36","1944","10823"
"36","1944","10823"
"44","1924","10824"
"44","1924","10824"
"62","1940","10825"
"62","1940","10825"
"64","1941","10826"
"64","1941","10826"
"47","1942","10827"
"47","1942","10827"
"55","1943","10828"
"55","1943","10828"
"31","1914","10829"
"79","1962","10830"
"49","1966","10831"
"135","1968","10832"
"7","1976","3079"
"107","1982","10833"
"50","1983","10834"
"142","1991","3081"
"90","1976","3080"
"24","1911","5612"
"24","1911","5612"
"22","1912","5613"
"22","1912","5613"
"24","1913","5614"
"24","1913","5614"
"30","1914","5615"
"23","1915","5616"
"30","1917","5617"
"30","1917","5617"
"33","1918","5618"
"33","1918","5618"
"13","1919","5619"
"13","1919","5619"
"29","1920","5620"
"29","1920","5620"
"9","1921","5621"
"9","1921","5621"
"7","1922","5622"
"7","1922","5622"
"35","1923","5623"
"35","1923","5623"
"33","1929","5624"
"33","1929","5624"
"54","1930","5625"
"54","1930","5625"
"12","1931","5626"
"12","1931","5626"
"17","1934","5627"
"17","1934","5627"
"45","1937","5628"
"45","1937","5628"
"34","1939","5630"
"34","1939","5630"
"26","1940","5631"
"26","1940","5631"
"22","1941","5632"
"22","1941","5632"
"1","1942","5633"
"1","1942","5633"
"3","1943","5634"
"3","1943","5634"
"4","1944","5635"
"4","1944","5635"
"19","1945","5636"
"19","1945","5636"
"27","1950","5637"
"27","1950","5637"
"8","1951","5638"
"77","1958","5639"
"100","1959","5640"
"19","1962","5641"
"65","1963","5642"
"13","1966","5643"
"72","1967","5644"
"40","1968","5645"
"31","1970","5646"
"36","1971","5647"
"19","1973","3071"
"144","1974","3072"
"6","1976","3073"
"109","1977","5648"
"106","1978","3074"
"97","1979","3075"
"120","1980","3076"
"32","1982","5649"
"3","1983","5650"
"94","1984","5651"
"128","1985","5652"
"95","1986","5653"
"93","1987","3077"
"38","1991","3078"
"125","1992","5654"
"77","1993","5655"
"91","1994","5656"
"48","1995","5657"
"8","1996","5658"
"27","1978","3082"
"2","1935","10835"
"2","1935","10835"
"66","1934","10836"
"66","1934","10836"
"12","1921","10837"
"12","1921","10837"
"38","1935","10838"
"38","1935","10838"
"30","1936","10839"
"30","1936","10839"
"55","1955","973"
"37","1978","3083"
"16","1933","10840"
"16","1933","10840"
"156","1974","976"
"153","1968","10841"
"98","1969","10842"
"43","1972","10843"
"97","1974","10844"
"22","1976","10845"
"44","1975","10846"
"94","1971","10847"
"35","1971","10848"
"98","1972","10849"
"98","1974","10850"
"21","1976","10851"
"160","1978","980"
"18","1921","978"
"18","1921","978"
"25","1919","979"
"25","1919","979"
"82","1956","10852"
"55","1959","10853"
"28","1968","10854"
"131","1988","3092"
"6","1918","10855"
"6","1918","10855"
"79","1986","10856"
"86","1995","763"
"45","1987","10857"
"50","1988","10858"
"62","1989","10859"
"78","1991","10860"
"97","1992","10861"
"71","2000","3093"
"123","1976","10862"
"93","1977","10863"
"127","1979","10864"
"25","1980","10865"
"100","1981","10866"
"71","1984","10867"
"55","1985","10868"
"100","1974","10869"
"114","1975","10870"
"44","1930","10871"
"44","1930","10871"
"192","1976","375"
"6","1981","10872"
"122","2006","3094"
"110","2009","3095"
"1","2013","2029"
"2","1923","5662"
"2","1923","5662"
"5","1924","5663"
"5","1924","5663"
"17","1925","5664"
"17","1925","5664"
"59","1966","213"
"63","2017","2108"
"29","2014","1911"
"62","1998","5665"
"123","1983","648"
"163","1987","3096"
"27","1934","5666"
"27","1934","5666"
"26","1908","10873"
"26","1908","10873"
"28","1912","5668"
"28","1912","5668"
"4","1914","5669"
"35","1970","5670"
"49","1974","5671"
"11","1909","214"
"11","1909","214"
"40","1991","766"
"41","1991","767"
"161","1989","764"
"162","1989","765"
"10","1997","5672"
"122","2012","1839"
"121","2012","1728"
"9","2013","3097"
"118","2014","3098"
"84","1976","5673"
"54","1978","768"
"137","1986","5674"
"126","1987","5675"
"24","2007","3106"
"47","2003","3107"
"138","2006","3108"
"20","1994","3099"
"7","2003","3100"
"24","2006","3101"
"150","2007","1482"
"167","2011","3102"
"140","2012","3103"
"176","2015","3104"
"138","2018","3105"
"16","2013","3109"
"15","2013","1833"
"2","2016","10874"
"103","2006","3111"
"109","2006","3112"
"131","2003","1215"
"67","2005","3113"
"24","2014","1879"
"31","1955","5680"
"80","1958","5681"
"12","1961","3114"
"35","1973","5676"
"25","2014","3117"
"129","2017","2056"
"209","1976","5677"
"7","1985","5678"
"77","2002","3115"
"126","2004","3116"
"96","2017","5679"
"8","1912","5682"
"8","1912","5682"
"48","1926","5683"
"48","1926","5683"
"34","1927","5684"
"34","1927","5684"
"44","1937","5685"
"44","1937","5685"
"4","1942","5686"
"4","1942","5686"
"16","1943","5687"
"16","1943","5687"
"12","1944","5688"
"12","1944","5688"
"72","1973","10875"
"168","1978","5689"
"15","1919","5695"
"15","1919","5695"
"22","1945","5690"
"22","1945","5690"
"29","1955","5691"
"104","1959","5692"
"99","1965","5693"
"60","1966","5694"
"102","1971","216"
"136","2001","3118"
"32","1955","5696"
"3","1956","5697"
"13","1964","5698"
"67","1995","7246"
"69","1995","5700"
"36","1969","5701"
"52","1996","10876"
"24","1986","5703"
"133","1989","5704"
"44","1991","5705"
"37","1969","5706"
"33","1955","5707"
"2","1956","5708"
"14","1964","5709"
"149","1981","5726"
"11","1922","5710"
"11","1922","5710"
"4","1923","5711"
"4","1923","5711"
"33","1954","5712"
"125","1973","5713"
"153","1984","55"
"8","1976","5714"
"126","1973","5715"
"154","1984","56"
"10","1964","5716"
"53","1935","5717"
"53","1935","5717"
"72","1960","5725"
"52","1935","5718"
"52","1935","5718"
"7","1936","5719"
"7","1936","5719"
"19","1938","5720"
"19","1938","5720"
"36","1946","5721"
"36","1946","5721"
"18","1953","5722"
"51","1955","5723"
"9","1960","5724"
"1","1914","5727"
"7","1964","5728"
"77","1965","5729"
"57","1969","5730"
"37","1946","5731"
"37","1946","5731"
"55","1924","5732"
"55","1924","5732"
"71","1983","57"
"100","1964","58"
"143","1968","5733"
"75","1965","5735"
"142","1968","5736"
"72","1977","5737"
"77","1979","5738"
"160","2006","1363"
"125","2005","1305"
"133","2002","3121"
"134","2002","5740"
"135","2002","10877"
"120","2003","10878"
"18","2004","10879"
"36","2003","3129"
"37","2003","3128"
"76","2004","1201"
"132","2002","1115"
"111","2002","10880"
"121","2003","3119"
"17","2004","3120"
"126","2005","3126"
"77","2004","3127"
"25","2005","3124"
"116","2006","3125"
"6","1937","5741"
"6","1937","5741"
"117","2015","3130"
"116","2015","2013"
"226","1992","10881"
"72","2017","3132"
"71","2017","3131"
"52","1983","10882"
"101","1984","10883"
"126","1985","10884"
"110","1986","981"
"50","2016","3133"
"12","2001","10885"
"54","2000","10886"
"43","2013","10887"
"100","2018","3137"
"64","1997","10888"
"157","1992","10889"
"110","1987","10890"
"93","1988","10891"
"137","1989","10892"
"86","1990","10893"
"212","1991","10894"
"155","1992","10895"
"56","1995","10896"
"16","1996","10897"
"29","1998","10898"
"30","1998","10899"
"68","2005","1231"
"110","2002","1111"
"4","2012","3138"
"64","1984","482"
"99","1963","10900"
"154","1973","10901"
"78","1948","10902"
"78","1948","10902"
"143","1994","10903"
"65","1984","10904"
"115","1972","10905"
"156","1978","10906"
"3","1906","10907"
"3","1906","10907"
"6","1955","416"
"123","1973","10908"
"102","2014","3139"
"16","1970","10909"
"30","2010","1558"
"31","2010","1559"
"47","2011","3140"
"32","1933","5742"
"32","1933","5742"
"178","1992","5766"
"197","1991","618"
"84","1983","5776"
"213","1992","5777"
"39","2018","10910"
"110","2007","1378"
"26","1997","620"
"37","1999","5778"
"6","2003","10911"
"125","2012","10912"
"124","2012","1715"
"62","1958","616"
"87","1964","5743"
"10","1966","5744"
"16","1973","5745"
"86","1992","5746"
"111","1995","5747"
"87","1992","5749"
"112","1995","5750"
"203","1997","617"
"34","2002","3141"
"31","2004","3142"
"204","1997","5748"
"14","1994","3162"
"85","2009","3143"
"62","2007","3148"
"129","2014","3149"
"10","2017","3150"
"161","2015","3151"
"121","2011","3152"
"79","2005","3153"
"90","2003","3154"
"73","1983","5765"
"7","2007","3155"
"128","2001","3157"
"127","2001","3156"
"162","2018","3158"
"73","2007","3159"
"112","2008","3160"
"117","2013","3161"
"35","2015","3163"
"69","2009","3164"
"10","2013","3165"
"104","2015","3166"
"100","2007","3167"
"38","2018","3168"
"87","2007","3169"
"115","2015","3170"
"81","2011","3171"
"122","2013","3172"
"35","2013","3173"
"95","2017","3174"
"118","1979","5759"
"175","1980","3146"
"151","1988","5760"
"196","1991","5761"
"84","1992","5763"
"198","1991","5762"
"85","1992","3147"
"235","1992","5764"
"117","1979","5751"
"89","1980","5752"
"112","1983","5753"
"71","1986","5754"
"133","1987","5755"
"49","1988","5756"
"61","1989","5757"
"86","1991","3144"
"24","1992","5758"
"30","2014","3145"
"135","2014","3175"
"141","2005","3176"
"90","2018","3177"
"176","1992","3179"
"175","1992","5767"
"59","1993","3178"
"97","2001","10913"
"34","2016","10914"
"159","1989","10915"
"5","2003","10916"
"58","2001","10917"
"2","2004","10918"
"105","2001","10919"
"85","2001","10920"
"63","2007","10921"
"33","2001","10922"
"134","2001","10923"
"3","2003","10924"
"48","2004","10925"
"205","1997","619"
"175","1999","5775"
"35","2002","10926"
"168","2000","10927"
"128","2000","10928"
"60","2002","10929"
"75","2003","10930"
"113","2012","10931"
"99","2003","10932"
"114","1998","10933"
"192","2012","10934"
"34","1999","10935"
"10","2002","10936"
"159","2008","10937"
"110","1995","5770"
"25","1996","5772"
"27","1997","10938"
"113","1998","3181"
"89","1999","10939"
"28","2000","10940"
"129","2001","3182"
"85","2008","10941"
"10","2009","10942"
"106","2014","3183"
"180","1989","5769"
"1","1995","10943"
"92","1997","5773"
"136","1994","3184"
"100","1995","5771"
"130","2001","10944"
"102","1995","10945"
"131","2001","10946"
"59","1989","5768"
"60","1994","3180"
"137","2005","10947"
"184","1992","10948"
"54","1994","5779"
"91","2009","10949"
"92","2009","10950"
"82","2011","10951"
"130","2013","10952"
"80","2008","1507"
"52","2004","1171"
"51","2004","10953"
"87","2011","10954"
"104","2014","10955"
"27","1916","5780"
"135","1991","327"
"83","1981","10956"
"84","1981","10957"
"86","1981","10958"
"82","1981","10959"
"25","1994","5785"
"85","1981","10960"
"81","1981","5784"
"14","2012","1759"
"15","2012","10961"
"16","2012","10962"
"17","2012","10963"
"13","2012","1758"
"96","2014","1953"
"71","1964","10964"
"18","1915","5786"
"40","1917","5787"
"40","1917","5787"
"35","1935","5788"
"35","1935","5788"
"44","1938","5789"
"44","1938","5789"
"24","1941","10965"
"24","1941","10965"
"73","1946","10966"
"73","1946","10966"
"68","1947","10967"
"68","1947","10967"
"17","1951","10968"
"1","1952","483"
"1","1956","10969"
"18","1959","10970"
"1","1964","10971"
"1","1967","10972"
"102","1968","10973"
"43","1971","10974"
"91","1987","10975"
"82","1978","10976"
"141","1979","10977"
"165","1980","10978"
"56","1985","10979"
"26","1986","10980"
"71","1987","10981"
"19","1988","10982"
"20","1989","10983"
"109","1990","10984"
"50","1992","10985"
"35","1994","10986"
"2","1996","10987"
"115","1999","10988"
"6","2002","10989"
"38","2006","10990"
"59","2010","10991"
"1","2000","10992"
"45","1964","982"
"153","2018","3185"
"70","1994","10993"
"2","1919","5790"
"2","1919","5790"
"75","1940","10994"
"75","1940","10994"
"54","1938","5791"
"54","1938","5791"
"69","1939","5792"
"69","1939","5792"
"65","1989","769"
"8","1999","3186"
"155","2001","3187"
"31","1940","5793"
"31","1940","5793"
"1","1945","5794"
"1","1945","5794"
"79","1956","5795"
"126","1997","983"
"38","1993","10995"
"49","2003","10996"
"115","1980","7247"
"25","1992","217"
"86","1987","219"
"85","1987","218"
"83","2011","3189"
"40","1996","3190"
"198","1992","1576"
"154","2018","3191"
"75","2016","2081"
"53","1967","3192"
"176","1976","5797"
"12","2016","2023"
"76","2016","3193"
"56","2009","3194"
"40","2009","10997"
"29","2003","1118"
"22","2011","1611"
"112","2012","3195"
"66","2016","3196"
"65","2016","2083"
"42","1957","5798"
"83","1960","5799"
"66","1975","5800"
"139","2006","3197"
"23","1991","61"
"78","1995","3198"
"173","1979","5801"
"1","1981","3199"
"136","1988","3200"
"112","2009","1502"
"56","2018","10998"
"135","2009","1503"
"134","2009","1501"
"84","2011","3202"
"9","2010","3201"
"42","1984","5806"
"104","1985","5807"
"105","1984","7248"
"41","1984","221"
"110","1988","5802"
"209","1991","5803"
"44","1992","5804"
"195","1999","5805"
"133","2000","3204"
"135","2001","3205"
"138","1982","5808"
"80","1951","5823"
"5","1923","5809"
"5","1923","5809"
"6","1924","5810"
"6","1924","5810"
"3","1925","5811"
"3","1925","5811"
"19","1928","5812"
"19","1928","5812"
"17","1929","5813"
"17","1929","5813"
"72","1930","5814"
"72","1930","5814"
"52","1934","5815"
"52","1934","5815"
"27","1945","5816"
"27","1945","5816"
"13","1959","5817"
"65","1966","5818"
"15","1967","5819"
"25","1976","5820"
"136","1989","5821"
"107","1994","5822"
"20","2013","1699"
"131","2017","2095"
"51","2016","3206"
"44","2013","3207"
"20","1949","5824"
"20","1949","5824"
"126","1994","417"
"142","2002","3208"
"129","1998","418"
"14","2008","1459"
"34","1996","5825"
"149","1997","5826"
"81","1998","5827"
"26","1941","5828"
"26","1941","5828"
"16","1979","5829"
"118","1991","10999"
"152","1995","3209"
"61","1975","279"
"27","2003","3210"
"189","2012","5830"
"190","2012","5831"
"193","2012","1700"
"175","2007","1333"
"84","2008","3211"
"87","2009","3212"
"115","1989","5833"
"114","1989","5834"
"116","1989","11000"
"60","2003","1100"
"79","1996","11001"
"93","1975","11002"
"40","1981","11003"
"95","1956","11004"
"146","1965","11005"
"100","1967","11006"
"202","1973","11007"
"13","1975","11008"
"95","1953","587"
"68","1955","5835"
"55","1956","5836"
"92","1957","5837"
"68","1958","5838"
"72","1959","5839"
"16","1961","5840"
"82","1962","5841"
"77","1963","5842"
"37","1964","5843"
"100","1965","5844"
"44","1966","5845"
"14","1967","11009"
"100","1968","11010"
"102","1969","11011"
"41","1970","11012"
"85","1971","11013"
"114","1972","11014"
"49","1973","11015"
"37","1974","11016"
"1","1975","11017"
"1","1976","11018"
"100","1977","11019"
"151","2005","11020"
"68","2010","3216"
"8","2012","3217"
"140","2005","3219"
"105","2006","3218"
"146","2000","3220"
"130","1999","11021"
"134","2007","11022"
"71","2009","11023"
"111","2007","11024"
"49","2008","11025"
"126","2010","11026"
"87","2012","1713"
"1","2018","11027"
"119","2004","11028"
"169","2007","3223"
"89","2015","11029"
"16","2017","11030"
"69","2003","11031"
"31","2005","11032"
"6","2014","11033"
"35","1999","11034"
"75","2000","3214"
"99","1976","11035"
"132","1978","11036"
"91","1979","11037"
"131","1980","11038"
"118","1987","11039"
"106","1993","11040"
"108","1976","11041"
"189","1978","11042"
"122","1979","11043"
"177","1976","11044"
"60","1976","11045"
"98","1977","11046"
"88","1978","11047"
"54","1979","11048"
"117","1980","11049"
"163","1981","11050"
"35","1983","11051"
"53","1985","11052"
"22","1987","11053"
"46","1988","11054"
"175","1989","11055"
"83","1991","11056"
"200","1992","3213"
"28","1993","11057"
"23","1994","11058"
"24","1995","11059"
"9","2011","11060"
"225","1992","588"
"50","2006","11061"
"27","1938","11062"
"27","1938","11062"
"26","1938","11063"
"26","1938","11063"
"25","1938","11064"
"25","1938","11064"
"8","1939","11065"
"8","1939","11065"
"62","2012","11066"
"139","2011","11067"
"109","2011","11068"
"174","2007","1368"
"15","2010","11069"
"100","2009","11070"
"182","2012","11071"
"81","1948","11072"
"81","1948","11072"
"85","1949","11073"
"85","1949","11073"
"66","2018","11074"
"65","2018","11075"
"139","2018","11076"
"65","1977","377"
"125","1979","11077"
"69","1960","280"
"28","1967","11078"
"217","1973","11079"
"9","1999","11080"
"90","1998","11081"
"27","2004","2086"
"137","2008","2087"
"142","2010","11082"
"131","2013","11083"
"3","2001","11084"
"135","2005","11085"
"35","1985","378"
"4","1989","11086"
"23","1937","11087"
"23","1937","11087"
"47","1939","11088"
"47","1939","11088"
"42","1979","11089"
"12","1975","11090"
"16","1987","11091"
"29","1978","11092"
"94","1985","11093"
"15","1987","11094"
"120","1992","11095"
"149","2012","1736"
"148","2012","1735"
"29","2012","1739"
"26","1992","770"
"57","1979","771"
"46","2018","11096"
"45","2018","11097"
"11","1939","11098"
"11","1939","11098"
"130","2008","11099"
"121","2008","1466"
"244","1992","11100"
"218","1997","11101"
"76","1995","11102"
"220","1997","11103"
"245","1992","11104"
"77","1995","11105"
"219","1997","11106"
"246","1992","11107"
"247","1992","64"
"32","1998","1870"
