"ID","ACT_NO","YEAR","DATE","ACT_NAME_ID"
"C2004A02023","13","1979","1979-03-15","5122"
"C2004C00005","179","1981",,"47"
"C2004A03151","112","1985","1985-10-21","5123"
"C2004C04166","121","1976","2009-11-26","5124"
"C2004A01631","202","1976","1976-12-20","5125"
"C2004A04644","89","1993","1993-11-30","5126"
"C2004C04175","90","1993","2009-11-26","5127"
"C2004A04646","91","1993","1993-11-30","5128"
"C2005C00120","16","1930","2005-03-03","49"
"C1946A00046","46","1946","1946-08-15","5129"
"C1953A00042","42","1953","1953-10-16","5130"
"C1932A00027","27","1932","1932-05-30","5131"
"C1944A00013","13","1944","1944-04-05","5132"
"C2007A00123","123","2007","2007-06-28","1321"
"C2004A05227","134","1997","1997-09-19","5133"
"C2004A02798","81","1983","1983-11-03","5134"
"C2004A04212","137","1991","1991-09-27","5135"
"C2004A03352","111","1986","1986-11-04","5136"
"C1915A00040","40","1915","1915-09-13","5137"
"C1917A00020","20","1917","1917-09-13","5138"
"C1927A00023","23","1927","1927-04-08","5139"
"C1927A00022","22","1927","1927-04-08","5140"
"C2004A04288","213","1991","1991-12-24","5141"
"C2004A04908","55","1995","1995-06-28","5142"
"C2004A03282","41","1986","1986-06-24","918"
"C1933A00039","39","1933","1933-12-12","5143"
"C2004C00933","165","1997",,"919"
"C2004C00932","163","1997",,"920"
"C2004C00934","166","1997",,"923"
"C2004C00931","164","1997",,"921"
"C2006C00408","59","2000","2006-07-10","1136"
"C1921A00015","15","1921","1921-12-15","5144"
"C2010C00289","152","1999","2010-04-15","5145"
"C1904A00006","6","1904","1904-07-28","5146"
"C1912A00041","41","1912","1912-12-24","5147"
"C1912A00042","42","1912","1912-12-24","5148"
"C2004C04255","72","1986","2009-11-26","5149"
"C2004C04254","73","1986","2009-11-26","5150"
"C2004A03852","104","1989","1989-06-30","5151"
"C2004A03865","117","1989","1989-07-14","5152"
"C2004A03867","119","1989","1989-07-14","5153"
"C2004A03866","118","1989","1989-07-14","5154"
"C2014A00092","92","2014","2014-07-21","1878"
"C2008C00253","101","1998","2008-07-03","643"
"C2004C04261","17","1989","2009-11-26","5155"
"C2004A04295","4","1992","1992-01-06","5156"
"C2004A05110","9","1997","1997-03-05","5157"
"C2004A00607","15","2000","2000-03-31","5158"
"C1938A00014","14","1938","1938-07-04","5159"
"C2004A04102","27","1991","1991-03-04","5160"
"C1928A00024","24","1928","1928-06-22","5161"
"C1941A00053","53","1941","1941-12-03","926"
"C1947A00015","15","1947","1947-06-03","5162"
"C1972A00096","96","1972","1972-10-24","5163"
"C2004A01824","25","1978","1978-06-07","5164"
"C2004C04275","52","1941","2009-11-26","927"
"C1942A00017","17","1942","1942-06-03","5165"
"C1947A00014","14","1947","1947-06-03","5166"
"C1957A00057","57","1957","1957-11-20","5167"
"C1963A00073","73","1963","1963-10-31","5168"
"C1967A00041","41","1967","1967-05-25","5169"
"C1972A00097","97","1972","1972-10-24","5170"
"C2004A01823","24","1978","1978-06-07","5171"
"C2004A02071","61","1979","1979-06-15","5172"
"C1953A00084","84","1953","1953-12-11","928"
"C1970A00028","28","1970","1970-06-17","5173"
"C2004A00094","35","1974","1974-08-06","5174"
"C2004C04283","138","1989","2009-11-26","5175"
"C2004A03891","143","1989","1989-11-23","5176"
"C1930A00075","75","1930","1930-12-16","5177"
"C1931A00015","15","1931","1931-08-06","5178"
"C1962A00102","102","1962","1962-12-14","5179"
"C1940A00038","38","1940","1940-06-04","5180"
"C1940A00046","46","1940","1940-08-21","5181"
"C2004C04285","79","1954","2009-11-26","5182"
"C1939A00052","52","1939","1939-12-15","5183"
"C1939A00051","51","1939","1939-12-15","5184"
"C1940A00039","39","1940","1940-06-04","5185"
"C1940A00095","95","1940","1940-12-17","5186"
"C1947A00058","58","1947","1947-11-27","5187"
"C1956A00023","23","1956","1956-05-23","5188"
"C1957A00048","48","1957","1957-10-22","5189"
"C1959A00042","42","1959","1959-05-22","5190"
"C1961A00066","66","1961","1961-10-24","5191"
"C1962A00052","52","1962","1962-05-28","5192"
"C1965A00034","34","1965","1965-06-02","5193"
"C1968A00119","119","1968","1968-12-02","5194"
"C1970A00091","91","1970","1970-11-02","5195"
"C1972A00052","52","1972","1972-06-07","5196"
"C2004A01756","118","1977","1977-11-10","5197"
"C2004A02603","44","1982","1982-06-09","5198"
"C2004A03676","83","1988","1988-10-19","5199"
"C2004A04972","122","1995","1995-11-02","5200"
"C2004A01153","68","2003","2003-07-03","5201"
"C1902A00007","7","1902","1902-05-30","5202"
"C1906A00002","2","1906","1906-08-08","5203"
"C1924A00054","54","1924","1924-10-20","5204"
"C1926A00034","34","1926","1926-07-29","5205"
"C1929A00024","24","1929","1929-12-13","5206"
"C1930A00049","49","1930","1930-08-18","5207"
"C2004A02057","47","1979","1979-06-14","5208"
"C2004A02760","43","1983","1983-09-21","5209"
"C2004A02058","48","1979","1979-06-14","5210"
"C2004C04293","106","1985","2009-11-26","5211"
"C2004A04415","124","1992","1992-10-17","5212"
"C2004A04793","120","1994","1994-09-27","5213"
"C2004A03146","107","1985","1985-10-16","5214"
"C2004A03906","158","1989","1989-12-14","5215"
"C2004C04299","63","1986","2009-11-26","5216"
"C2004A03888","140","1989","1989-11-23","5217"
"C2004A03305","64","1986","1986-06-24","5218"
"C2004A01939","140","1978","1978-11-20","5219"
"C2004A02814","97","1983","1983-11-22","5220"
"C2004A03698","105","1988","1988-12-06","5221"
"C2004A03975","44","1990","1990-06-16","5222"
"C2004A04196","121","1991","1991-06-27","5223"
"C2004A04568","13","1993","1993-06-09","5224"
"C2008C00325","191","1973","2008-07-16","755"
"C2004C04314","27","1970","2009-11-26","5225"
"C1973A00137","137","1973","1973-11-13","5226"
"C2004C04315","134","1974","2009-11-26","5227"
"C2004A01536","105","1976","1976-10-21","5228"
"C2004A05030","7","1996","1996-06-11","5229"
"C2004A02495","118","1981","1981-06-25","5230"
"C2004A04286","211","1991","1991-12-24","5231"
"C2004A04688","12","1994","1994-01-18","5232"
"C2004A05053","33","1996","1996-08-28","5233"
"C2004A04982","132","1995","1995-11-14","5234"
"C2009C00146","74","1998","2009-04-06","572"
"C2004A04379","88","1992","1992-06-30","5235"
"C2004A00280","58","1975","1975-06-19","5236"
"C2004A01490","59","1976","1976-06-05","5237"
"C2004A01713","75","1977","1977-06-16","5238"
"C2004A01888","89","1978","1978-06-22","5239"
"C2004A02063","53","1979","1979-06-14","5240"
"C2004A02333","132","1980","1980-09-19","5241"
"C2004A02879","15","1984","1984-04-12","5242"
"C2004A04246","171","1991","1991-11-20","5243"
"C2004A05066","54","1996","1996-11-08","5244"
"C2004A01532","101","1976","1976-09-29","5245"
"C2004A01540","109","1976","1976-10-29","5246"
"C2004A01932","133","1978","1978-10-31","5247"
"C2004A02133","123","1979","1979-10-29","5248"
"C2004A04247","172","1991","1991-11-20","5249"
"C2004A05091","75","1996","1996-12-17","5250"
"C2004A05239","146","1997","1997-10-09","5251"
"C2004C01295","95","1999",,"5252"
"C2004A01492","61","1976","1976-06-05","5253"
"C2004A01933","134","1978","1978-10-31","5254"
"C2004A04584","29","1993","1993-06-09","5255"
"C2004A01531","100","1976","1976-09-29","5256"
"C2004A01485","54","1976","1976-06-04","5257"
"C2004A01770","132","1977","1977-11-10","5258"
"C2004A01926","127","1978","1978-10-13","5259"
"C2004A01528","97","1976","1976-09-29","5260"
"C2004A01484","53","1976","1976-06-04","5261"
"C2004A01529","98","1976","1976-09-29","5262"
"C2004A01889","90","1978","1978-06-22","5263"
"C2004A04265","190","1991","1991-12-11","5264"
"C2004A04268","193","1991","1991-12-11","5265"
"C2004C04333","192","1991","2009-11-26","577"
"C2004A05222","129","1997","1997-09-17","5266"
"C2004A04492","201","1992","1992-12-21","5267"
"C2004A02608","49","1982","1982-06-09","5268"
"C2004A02771","54","1983","1983-10-01","5269"
"C2004A02999","135","1984","1984-10-25","5270"
"C2004A03109","70","1985","1985-06-05","5271"
"C2004A03316","75","1986","1986-06-24","5272"
"C2004A03453","44","1987","1987-06-05","5273"
"C2004A05330","19","1998","1998-04-17","5274"
"C2006C00040","159","1999","2006-01-19","5275"
"C2004A02856","139","1983","1983-12-22","5276"
"C2004A02671","112","1982","1982-11-08","5277"
"C1948A00071","71","1948","1948-12-17","5278"
"C1954A00062","62","1954","1954-11-06","5279"
"C2004C04426","13","1955","2009-11-26","5280"
"C1909A00022","22","1909","1909-12-13","5281"
"C1932A00034","34","1932","1932-09-20","5282"
"C1937A00026","26","1937","1937-09-16","5283"
"C1940A00052","52","1940","1940-08-22","5284"
"C1945A00054","54","1945","1945-10-11","5285"
"C1952A00009","9","1952","1952-05-30","5286"
"C1957A00014","14","1957","1957-05-25","5287"
"C1966A00056","56","1966","1966-10-28","5288"
"C2004A00009","156","1973","1973-11-29","5289"
"C2004A02356","155","1980","1980-09-19","5290"
"C2004C04436","7","1903","2009-11-26","5291"
"C1915A00005","5","1915","1915-05-01","5292"
"C1921A00035","35","1921","1921-12-22","5293"
"C1925A00005","5","1925","1925-07-13","5294"
"C1933A00063","63","1933","1933-12-15","5295"
"C1903A00013","13","1903","1903-10-21","5296"
"C2007A00160","160","2007","2007-09-24","1338"
"C2004A03731","138","1988","1988-12-26","5297"
"C2004A03828","80","1989","1989-06-21","5298"
"C2004A04128","53","1991","1991-04-24","5299"
"C2004A04365","74","1992","1992-06-26","5300"
"C2004A04700","24","1994","1994-02-25","5301"
"C2004A00374","112","1998","1998-12-08","5302"
"C2004A00549","158","1999","1999-12-08","5303"
"C2004A03916","168","1989","1989-12-19","5304"
"C2004A04053","122","1990","1990-12-28","5305"
"C2004A04449","158","1992","1992-12-11","5306"
"C2004A04985","135","1995","1995-12-01","5307"
"C2004A05010","163","1995","1995-12-16","5308"
"C2004A05088","72","1996","1996-12-05","5309"
"C2004A05218","125","1997","1997-09-15","5310"
"C2004A04252","177","1991","1991-11-25","5311"
"C2004A04671","116","1993","1993-12-24","5312"
"C2004A04820","147","1994","1994-12-08","5313"
"C2004A04851","178","1994","1994-12-19","5314"
"C2004A05090","74","1996","1996-12-12","5315"
"C2004A02289","88","1980","1980-05-29","5316"
"C2004A03224","185","1985","1985-12-16","5317"
"C2004C00286","40","1982",,"446"
"C2004A02764","47","1983","1983-09-21","5318"
"C2004A03383","142","1986","1986-12-09","5319"
"C2004C04476","84","1956","2009-11-26","581"
"C2004C00502","148","1974",,"448"
"C2004A01780","142","1977","1977-11-10","5320"
"C2004A01913","114","1978","1978-09-29","5321"
"C2004C00504","51","1964",,"5322"
"C1965A00006","6","1965","1965-04-21","5323"
"C1967A00050","50","1967","1967-05-26","5324"
"C1970A00014","14","1970","1970-06-02","5325"
"C1971A00112","112","1971","1971-12-06","5326"
"C1972A00078","78","1972","1972-09-27","5327"
"C2004A00271","49","1975","1975-06-04","5328"
"C2004C00296","183","1976",,"5329"
"C2004A02600","41","1982","1982-06-02","5330"
"C2004A01545","114","1976","1976-11-08","5331"
"C2004A02196","186","1979","1979-12-04","5332"
"C2004A02359","158","1980","1980-12-05","5333"
"C2004C04486","183","1973","2009-11-26","5334"
"C2004A02347","146","1980","1980-09-19","5335"
"C2004A03623","30","1988","1988-05-11","5336"
"C2004C04488","184","1973","2009-11-26","5337"
"C2004C04490","105","1962","2009-11-26","5338"
"C1965A00071","71","1965","1965-11-22","5339"
"C1972A00011","11","1972","1972-04-17","5340"
"C1973A00185","185","1973","1973-12-14","5341"
"C2004A02346","145","1980","1980-09-19","5342"
"C2004A04413","122","1992","1992-10-17","50"
"C1965A00072","72","1965","1965-11-22","5343"
"C1965A00141","141","1965","1965-12-18","5344"
"C1965A00073","73","1965","1965-11-22","5345"
"C1965A00142","142","1965","1965-12-18","5346"
"C2004C04493","106","1962","2009-11-26","5347"
"C2004C04496","107","1962","2009-11-26","5348"
"C1973A00187","187","1973","1973-12-14","5349"
"C1973A00188","188","1973","1973-12-14","5350"
"C2004C04498","108","1962","2009-11-26","5351"
"C2004A03044","5","1985","1985-03-29","5352"
"C2004A02348","147","1980","1980-09-19","5353"
"C2004A02349","148","1980","1980-09-19","5354"
"C2004A03624","31","1988","1988-05-11","5355"
"C2004A03625","32","1988","1988-05-11","5356"
"C2004A04228","153","1991","1991-10-21","5357"
"C2004A04229","154","1991","1991-10-21","5358"
"C2004A03626","33","1988","1988-05-11","5359"
"C2004A02345","144","1980","1980-09-19","5360"
"C1924A00009","9","1924","1924-07-23","5361"
"C2004C04501","170","1987","2009-11-26","5362"
"C2004A04423","132","1992","1992-10-30","5363"
"C2004A04471","180","1992","1992-12-16","5364"
"C2004A02402","24","1981","1981-04-14","5365"
"C2004A04912","59","1995","1995-06-28","5366"
"C2004A00524","133","1999","1999-10-13","5367"
"C2004A04789","116","1994","1994-09-16","5368"
"C2004A05011","164","1995","1995-12-16","5369"
"C2004A04999","149","1995","1995-12-16","5370"
"C2004A04038","107","1990","1990-11-18","5371"
"C1912A00038","38","1912","1912-12-24","5372"
"C1920A00051","51","1920","1920-12-02","5373"
"C1924A00047","47","1924","1924-10-20","5374"
"C1925A00007","7","1925","1925-07-20","5375"
"C1930A00056","56","1930","1930-11-29","5376"
"C1932A00026","26","1932","1932-05-30","5377"
"C1933A00037","37","1933","1933-12-09","5378"
"C1935A00013","13","1935","1935-04-12","5379"
"C1940A00036","36","1940","1940-06-04","5380"
"C1948A00086","86","1948","1948-12-21","5381"
"C1949A00031","31","1949","1949-07-12","5382"
"C1973A00110","110","1973","1973-10-12","5383"
"C2004A04110","35","1991","1991-03-21","5384"
"C2014C00555","177","1992","2014-08-11","614"
"C2004A04963","113","1995","1995-09-29","5385"
"C1948A00062","62","1948","1948-12-06","5386"
"C1952A00029","29","1952","1952-06-16","5387"
"C2004A04721","45","1994","1994-03-15","5388"
"C1922A00031","31","1922","1922-10-18","5389"
"C1901A00017","17","1901","1901-12-23","5390"
"C1908A00025","25","1908","1908-12-14","5391"
"C1910A00010","10","1910","1910-09-16","5392"
"C1905A00017","17","1905","1905-12-21","5393"
"C2004A02313","112","1980","1980-09-08","5394"
"C2004A02377","176","1980","1980-12-17","5395"
"C2005C00475","2","1997","2005-07-19","5396"
"C2005C00472","79","2002","2005-07-19","1223"
"C2004A03039","175","1984","1984-10-26","5397"
"C2004A03804","56","1989","1989-06-14","5398"
"C1915A00041","41","1915","1915-09-13","5399"
"C1916A00037","37","1916","1916-12-21","5400"
"C1917A00039","39","1917","1917-09-28","5401"
"C1918A00041","41","1918","1918-12-25","5402"
"C1919A00009","9","1919","1919-10-28","5403"
"C1920A00037","37","1920","1920-10-30","5404"
"C1921A00033","33","1921","1921-12-17","5405"
"C1922A00038","38","1922","1922-10-18","5406"
"C1923A00026","26","1923","1923-09-01","5407"
"C1924A00050","50","1924","1924-10-20","5408"
"C1925A00029","29","1925","1925-09-26","5409"
"C1926A00049","49","1926","1926-08-23","5410"
"C1927A00031","31","1927","1927-12-22","5411"
"C1928A00045","45","1928","1928-09-28","5412"
"C1929A00030","30","1929","1929-12-17","5413"
"C1930A00051","51","1930","1930-08-18","5414"
"C1931A00024","24","1931","1931-08-07","5415"
"C1932A00075","75","1932","1932-12-05","5416"
"C1933A00041","41","1933","1933-12-12","5417"
"C1934A00031","31","1934","1934-08-04","5418"
"C1935A00050","50","1935","1935-12-03","5419"
"C1936A00066","66","1936","1936-12-01","5420"
"C1937A00018","18","1937","1937-09-13","5421"
"C1938A00039","39","1938","1938-10-03","5422"
"C1939A00031","31","1939","1939-09-26","5423"
"C1940A00018","18","1940","1940-05-27","5424"
"C1941A00055","55","1941","1941-12-03","5425"
"C1942A00023","23","1942","1942-06-07","5426"
"C1943A00011","11","1943","1943-03-20","5427"
"C1944A00030","30","1944","1944-10-06","5428"
"C1945A00005","5","1945","1945-05-18","5429"
"C1946A00031","31","1946","1946-08-14","5430"
"C1947A00012","12","1947","1947-06-03","5431"
"C1948A00045","45","1948","1948-11-24","5432"
"C1949A00002","2","1949","1949-03-12","5433"
"C1965A00104","104","1965","1965-12-14","5434"
"C1966A00051","51","1966","1966-10-26","5435"
"C1967A00077","77","1967","1967-11-06","5436"
"C1968A00072","72","1968","1968-10-31","5437"
"C1969A00073","73","1969","1969-09-26","5438"
"C1970A00088","88","1970","1970-10-27","5439"
"C1971A00092","92","1971","1971-11-12","5440"
"C1972A00086","86","1972","1972-10-04","5441"
"C2004A00017","166","1973","1973-12-11","5442"
"C2004A00183","127","1974","1974-12-06","5443"
"C2004A01428","118","1975","1975-11-11","5444"
"C1915A00048","48","1915","1915-11-15","5445"
"C1930A00061","61","1930","1930-12-16","5446"
"C1918A00036","36","1918","1918-12-20","5447"
"C1921A00030","30","1921","1921-12-17","5448"
"C1922A00029","29","1922","1922-10-18","5449"
"C1927A00038","38","1927","1927-12-22","5450"
"C1929A00032","32","1929","1929-12-17","5451"
"C1933A00028","28","1933","1933-12-04","5452"
"C1914A00027","27","1914","1914-12-21","5453"
"C1915A00045","45","1915","1915-11-15","5454"
"C1948A00065","65","1948","1948-12-09","5455"
"C1956A00049","49","1956","1956-06-30","5456"
"C1958A00009","9","1958","1958-05-12","5457"
"C1961A00013","13","1961","1961-05-11","5458"
"C2004A00218","162","1974","1974-12-17","5459"
"C2004A02535","158","1981","1981-10-27","5460"
"C1955A00017","17","1955","1955-06-09","5461"
"C1960A00110","110","1960","1960-12-16","5462"
"C1965A00092","92","1965","1965-12-04","5463"
"C1969A00040","40","1969","1969-06-14","5464"
"C2004A03238","199","1985","1985-12-16","5465"
"C2004A03689","96","1988","1988-11-24","5466"
"C2004A03900","152","1989","1989-12-05","5467"
"C1971A00137","137","1971","1971-12-16","5468"
"C2004A02367","166","1980","1980-12-10","206"
"C1906A00005","5","1906","1906-08-28","5469"
"C1907A00008","8","1907","1907-10-14","5470"
"C1910A00034","34","1910","1910-12-01","5471"
"C1912A00031","31","1912","1912-12-24","5472"
"C1914A00011","11","1914","1914-10-29","5473"
"C1920A00038","38","1920","1920-10-30","5474"
"C1926A00039","39","1926","1926-08-11","5475"
"C1927A00009","9","1927","1927-04-08","5476"
"C1932A00060","60","1932","1932-12-05","5477"
"C1933A00065","65","1933","1933-12-15","5478"
"C1937A00005","5","1937","1937-07-03","5479"
"C1939A00043","43","1939","1939-11-23","5480"
"C1940A00050","50","1940","1940-08-22","5481"
"C1946A00010","10","1946","1946-04-18","5482"
"C1955A00035","35","1955","1955-06-16","5483"
"C1959A00050","50","1959","1959-05-22","5484"
"C1960A00032","32","1960","1960-05-26","5485"
"C1965A00091","91","1965","1965-12-04","5486"
"C1966A00055","55","1966","1966-10-27","5487"
"C1968A00134","134","1968","1968-12-09","5488"
"C1969A00039","39","1969","1969-06-14","5489"
"C1960A00109","109","1960","1960-12-16","5490"
"C2004A01594","164","1976","1976-12-09","5491"
"C2004A02096","86","1979","1979-08-31","5492"
"C2004A02871","7","1984","1984-04-04","5493"
"C2004A03242","1","1986","1986-02-19","5494"
"C2004A02148","138","1979","1979-11-23","5495"
"C2004A02876","12","1984","1984-04-10","5496"
"C1942A00002","2","1942","1942-05-08","5497"
"C2004C00530","115","1977",,"208"
"C2004A02048","38","1979","1979-06-07","5498"
"C2004A00130","72","1974","1974-10-04","5499"
"C2004A02029","19","1979","1979-03-28","5500"
"C2004A03432","23","1987","1987-05-26","5501"
"C1905A00002","2","1905","1905-08-17","5502"
"C1911A00007","7","1911","1911-12-12","5503"
"C1912A00003","3","1912","1912-08-07","5504"
"C1918A00004","4","1918","1918-05-16","5505"
"C1920A00036","36","1920","1920-10-20","5506"
"C1907A00004","4","1907","1907-08-28","5507"
"C1948A00055","55","1948","1948-11-30","5508"
"C2004A00020","91","1973","1973-06-21","5509"
"C2004A00205","149","1974","1974-12-13","5510"
"C2012C00296","104","1981","2012-03-16","414"
"C2008C00380","192","1973","2008-07-22","760"
"C2004A04876","20","1995","1995-03-29","5511"
"C1919A00027","27","1919","1919-10-28","5512"
"C1952A00081","81","1952","1952-11-06","5513"
"C1953A00002","2","1953","1953-03-04","5514"
"C1956A00085","85","1956","1956-11-08","5515"
"C1910A00021","21","1910","1910-11-16","5516"
"C1914A00028","28","1914","1914-12-21","5517"
"C1918A00030","30","1918","1918-12-02","5518"
"C1919A00010","10","1919","1919-10-28","5519"
"C1920A00045","45","1920","1920-11-30","5520"
"C1922A00017","17","1922","1922-10-05","5521"
"C1927A00029","29","1927","1927-12-22","5522"
"C1938A00045","45","1938","1938-11-30","5523"
"C1940A00016","16","1940","1940-05-27","5524"
"C1941A00050","50","1941","1941-12-03","5525"
"C1952A00024","24","1952","1952-06-12","5526"
"C1910A00022","22","1910","1910-11-17","5527"
"C1911A00012","12","1911","1911-12-18","5528"
"C1912A00037","37","1912","1912-12-24","5529"
"C1914A00029","29","1914","1914-12-21","5530"
"C1916A00033","33","1916","1916-09-30","5531"
"C1923A00029","29","1923","1923-09-01","5532"
"C1924A00032","32","1924","1924-10-03","5533"
"C1926A00050","50","1926","1926-08-23","5534"
"C1927A00030","30","1927","1927-12-22","5535"
"C1928A00034","34","1928","1928-09-22","5536"
"C1930A00001","1","1930","1930-03-22","5537"
"C1934A00014","14","1934","1934-07-30","5538"
"C1940A00015","15","1940","1940-05-27","5539"
"C1951A00028","28","1951","1951-11-16","5540"
"C1952A00023","23","1952","1952-06-12","5541"
"C1930A00008","8","1930","1930-04-14","5542"
"C1906A00013","13","1906","1906-10-12","5543"
"C1912A00039","39","1912","1912-12-24","5544"
"C1916A00012","12","1916","1916-05-30","5545"
"C1932A00005","5","1932","1932-03-26","5546"
"C1936A00060","60","1936","1936-11-28","5547"
"C2004C05062","69","1955","2009-11-27","5548"
"C1957A00004","4","1957","1957-04-15","5549"
"C1973A00208","208","1973","1973-12-19","5550"
"C2004A01743","105","1977","1977-10-19","5551"
"C2004A01860","61","1978","1978-06-22","5552"
"C2004A03428","19","1987","1987-05-18","5553"
"C1918A00005","5","1918","1918-05-28","5554"
"C1968A00136","136","1968","1968-12-09","476"
"C2004A03769","21","1989","1989-04-20","478"
"C2004A03713","120","1988","1988-12-14","5555"
"C2004A04046","115","1990","1990-12-21","5556"
"C2004A04313","22","1992","1992-04-13","5557"
"C1919A00030","30","1919","1919-10-28","5558"
"C2004A01903","104","1978","1978-08-30","5559"
"C2004A00065","6","1974","1974-04-10","5560"
"C2004A01225","140","2003","2003-12-17","5561"
"C1954A00074","74","1954","1954-11-12","5562"
"C2004A03422","13","1987","1987-04-16","5563"
"C1905A00012","12","1905","1905-11-23","5564"
"C2004C05085","28","1945","2009-11-27","5565"
"C1950A00065","65","1950","1950-12-14","5566"
"C1953A00094","94","1953","1953-12-12","5567"
"C1958A00003","3","1958","1958-04-03","5568"
"C1959A00093","93","1959","1959-12-04","5569"
"C1961A00029","29","1961","1961-05-25","5570"
"C1965A00145","145","1965","1965-12-18","5571"
"C1973A00078","78","1973","1973-06-19","5572"
"C2004A01670","32","1977","1977-05-18","5573"
"C2004A01976","177","1978","1978-11-28","5574"
"C2004C05101","2","1992","2009-11-27","5575"
"C2004C05103","3","1992","2009-11-27","5576"
"C2004C05108","22","1989","2009-11-27","5577"
"C2004A04296","5","1992","1992-01-06","5578"
"C2004A00608","16","2000","2000-03-31","5579"
"C2011C00218","14","1911","2011-04-21","761"
"C1915A00017","17","1915","1915-06-28","5580"
"C1919A00006","6","1919","1919-10-02","5581"
"C1942A00035","35","1942","1942-06-12","5582"
"C1949A00036","36","1949","1949-07-13","5583"
"C1957A00009","9","1957","1957-04-24","5584"
"C1961A00063","63","1961","1961-10-24","5585"
"C1970A00106","106","1970","1970-11-04","5586"
"C1972A00061","61","1972","1972-08-31","5587"
"C2004A02109","99","1979","1979-10-22","5588"
"C2004A00134","76","1974","1974-10-08","5589"
"C2004A01727","89","1977","1977-09-08","5590"
"C2004A00135","77","1974","1974-10-08","5591"
"C2004A02261","60","1980","1980-05-28","5592"
"C2004C00860","37","1980",,"646"
"C2004A02374","173","1980","1980-12-17","5593"
"C2004A02656","97","1982","1982-10-22","5594"
"C2004A02918","54","1984","1984-06-25","5595"
"C2004A03174","135","1985","1985-11-28","5596"
"C1949A00029","29","1949","1949-07-12","5597"
"C2004A03418","9","1987","1987-03-25","5598"
"C1949A00051","51","1949","1949-10-28","5599"
"C2004A01979","180","1978","1978-12-04","5600"
"C2004C05129","68","1977","2009-11-27","5601"
"C2004C05130","69","1977","2009-11-27","5602"
"C2004C05134","9","1964","2009-11-27","5603"
"C2004C05136","8","1964","2009-11-27","5604"
"C2004A01980","181","1978","1978-12-04","5605"
"C2004A05078","50","1996","1996-10-25","5606"
"C2004A02085","75","1979","1979-06-25","5607"
"C2004A02642","83","1982","1982-09-24","5608"
"C2004A02926","62","1984","1984-06-25","5609"
"C2004A03054","15","1985","1985-05-07","5610"
"C2004A03253","12","1986","1986-05-13","5611"
"C1911A00024","24","1911","1911-12-22","5612"
"C1912A00022","22","1912","1912-12-24","5613"
"C1913A00024","24","1913","1913-12-19","5614"
"C1914A00030","30","1914","1914-12-21","5615"
"C1915A00023","23","1915","1915-07-31","5616"
"C1917A00030","30","1917","1917-09-22","5617"
"C1918A00033","33","1918","1918-12-12","5618"
"C1919A00013","13","1919","1919-10-28","5619"
"C1920A00029","29","1920","1920-10-07","5620"
"C1921A00009","9","1921","1921-11-11","5621"
"C1922A00007","7","1922","1922-09-09","5622"
"C1923A00035","35","1923","1923-09-01","5623"
"C1929A00033","33","1929","1929-12-17","5624"
"C1930A00054","54","1930","1930-08-18","5625"
"C1931A00012","12","1931","1931-07-22","5626"
"C1934A00017","17","1934","1934-08-04","5627"
"C1937A00045","45","1937","1937-12-13","5628"
"C1938A00001","1","1938","1938-05-06","5629"
"C1939A00034","34","1939","1939-09-26","5630"
"C1940A00026","26","1940","1940-06-01","5631"
"C1941A00022","22","1941","1941-04-07","5632"
"C1942A00001","1","1942","1942-03-09","5633"
"C1943A00003","3","1943","1943-03-01","5634"
"C1944A00004","4","1944","1944-04-03","5635"
"C1945A00019","19","1945","1945-08-03","5636"
"C1950A00027","27","1950","1950-11-28","5637"
"C1951A00008","8","1951","1951-06-29","5638"
"C1958A00077","77","1958","1958-10-10","5639"
"C1959A00100","100","1959","1959-12-04","5640"
"C1962A00019","19","1962","1962-04-06","5641"
"C1963A00065","65","1963","1963-10-30","5642"
"C1966A00013","13","1966","1966-05-17","5643"
"C1967A00072","72","1967","1967-11-06","5644"
"C1968A00040","40","1968","1968-06-18","5645"
"C1970A00031","31","1970","1970-06-20","5646"
"C1971A00036","36","1971","1971-05-17","5647"
"C2004C00231","109","1977",,"5648"
"C2004A02591","32","1982","1982-05-26","5649"
"C2004A02720","3","1983","1983-04-27","5650"
"C2004A02958","94","1984","1984-09-21","5651"
"C2004A03167","128","1985","1985-10-28","5652"
"C2004A03336","95","1986","1986-10-13","5653"
"C2004A04416","125","1992","1992-10-17","5654"
"C2004A04632","77","1993","1993-11-25","5655"
"C2004A04764","91","1994","1994-06-24","5656"
"C2004A04901","48","1995","1995-06-21","5657"
"C2004A05031","8","1996","1996-06-14","5658"
"C1924A00003","3","1924","1924-06-20","5659"
"C1925A00002","2","1925","1925-06-29","5660"
"C1926A00033","33","1926","1926-07-29","5661"
"C1923A00002","2","1923","1923-07-02","5662"
"C1924A00005","5","1924","1924-06-30","5663"
"C1925A00017","17","1925","1925-09-14","5664"
"C2004C00970","62","1998",,"5665"
"C2004C05231","123","1983","2009-12-03","648"
"C1934A00027","27","1934","1934-08-04","5666"
"C1908A00026","26","1908","1908-12-14","5667"
"C1912A00028","28","1912","1912-12-24","5668"
"C1914A00004","4","1914","1914-06-27","5669"
"C1970A00035","35","1970","1970-06-23","5670"
"C2004A00107","49","1974","1974-08-21","5671"
"C2004A05111","10","1997","1997-03-08","5672"
"C2004A01515","84","1976","1976-06-11","5673"
"C2005C00365","54","1978","2005-05-27","768"
